,Original,Below Basic,Basic,Intermediate,Advanced
43,"[0.3935052454471588, 0.2185678482055664, 0.19593855738639832, 0.12911969423294067, 0.0628686174750328]&['""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ', '""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""', '""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ']","[0.3629660904407501, 0.2541126012802124, 0.18906746804714203, 0.1113719716668129, 0.08248188346624374]&['""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ', '""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ']","[0.4312235713005066, 0.19840388000011444, 0.17654192447662354, 0.12510192394256592, 0.06872867792844772]&['""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ', '""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ', '""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""']","[0.6545745134353638, 0.186922088265419, 0.07253167033195496, 0.05792827159166336, 0.028043486177921295]&['""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ', '""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""', '""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ']","[0.40855520963668823, 0.19409915804862976, 0.148492231965065, 0.1416044682264328, 0.1072489470243454]&['""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ', '""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ']"
44,"[0.6890212297439575, 0.11775203794240952, 0.07555991411209106, 0.07075531780719757, 0.04691144824028015]&['Pesticide exposure  ', 'Exposure to chemicals during motorcycle repair  ', 'Handling pigeons  ', 'Change in laundry detergent  ', 'Use of latex gloves']","[0.8346279263496399, 0.09895937889814377, 0.038361113518476486, 0.017523668706417084, 0.010527887381613255]&['Pesticide exposure  ', 'Exposure to chemicals during motorcycle repair  ', 'Handling pigeons  ', 'Change in laundry detergent  ', 'Use of latex gloves']","[0.6615561842918396, 0.17170852422714233, 0.08320914953947067, 0.049725279211997986, 0.03380081430077553]&['Pesticide exposure  ', 'Exposure to chemicals during motorcycle repair  ', 'Handling pigeons  ', 'Change in laundry detergent  ', 'Use of latex gloves']","[0.5563971996307373, 0.3261054456233978, 0.06551852822303772, 0.03781959041953087, 0.014159280806779861]&['Pesticide exposure  ', 'Exposure to chemicals during motorcycle repair  ', 'Handling pigeons  ', 'Change in laundry detergent  ', 'Use of latex gloves']","[0.8347301483154297, 0.0698671042919159, 0.047503456473350525, 0.040611594915390015, 0.007287680637091398]&['Pesticide exposure  ', 'Exposure to chemicals during motorcycle repair  ', 'Handling pigeons  ', 'Use of latex gloves', 'Change in laundry detergent  ']"
45,"[0.33364439010620117, 0.19657929241657257, 0.18340153992176056, 0.17150922119617462, 0.11486556380987167]&['“Perhaps your midwife could act as your birth coach instead.”', '“I would like to meet with your friend before I decide.”  ', '“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ']","[0.5473036170005798, 0.16232241690158844, 0.15838266909122467, 0.07586774230003357, 0.056123558431863785]&['“Perhaps your midwife could act as your birth coach instead.”', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“I would like to meet with your friend before I decide.”  ', '“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ']","[0.2583208680152893, 0.2523895800113678, 0.20223166048526764, 0.19649411737918854, 0.09056375920772552]&['“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“I would like to meet with your friend before I decide.”  ', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ', '“Perhaps your midwife could act as your birth coach instead.”']","[0.30414220690727234, 0.29012441635131836, 0.19426925480365753, 0.15883184969425201, 0.052632253617048264]&['“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“I would like to meet with your friend before I decide.”  ', '“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ', '“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“Perhaps your midwife could act as your birth coach instead.”']","[0.36466580629348755, 0.22026889026165009, 0.20070511102676392, 0.1927277147769928, 0.021632494404911995]&['“I would like to meet with your friend before I decide.”  ', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ', '“Perhaps your midwife could act as your birth coach instead.”']"
46,"[0.31775179505348206, 0.2434265911579132, 0.18307407200336456, 0.13328194618225098, 0.12246556580066681]&['Maternal prostaglandin synthesis', 'Fetal lung/epithelial differentiation  ', 'Fetal renal hemodynamics  ', 'Fetal lung/surfactant development  ', 'Maternal placental perfusion  ']","[0.41143709421157837, 0.20408503711223602, 0.192743182182312, 0.11278163641691208, 0.07895298302173615]&['Fetal renal hemodynamics  ', 'Maternal placental perfusion  ', 'Fetal lung/epithelial differentiation  ', 'Maternal prostaglandin synthesis', 'Fetal lung/surfactant development  ']","[0.37382033467292786, 0.2019754946231842, 0.17753201723098755, 0.14085830748081207, 0.10581383854150772]&['Fetal renal hemodynamics  ', 'Maternal placental perfusion  ', 'Fetal lung/epithelial differentiation  ', 'Maternal prostaglandin synthesis', 'Fetal lung/surfactant development  ']","[0.31803831458091736, 0.25329264998435974, 0.19412650167942047, 0.1286846548318863, 0.10585790127515793]&['Fetal lung/epithelial differentiation  ', 'Fetal renal hemodynamics  ', 'Maternal prostaglandin synthesis', 'Fetal lung/surfactant development  ', 'Maternal placental perfusion  ']","[0.3212079703807831, 0.24137529730796814, 0.20836903154850006, 0.11734767258167267, 0.11170003563165665]&['Fetal lung/epithelial differentiation  ', 'Maternal prostaglandin synthesis', 'Fetal renal hemodynamics  ', 'Maternal placental perfusion  ', 'Fetal lung/surfactant development  ']"
47,"[0.44605451822280884, 0.17482836544513702, 0.1651720553636551, 0.10738559812307358, 0.10655947774648666]&['“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', '“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ', '“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”', ""“There's no need to worry right now, but let's meet again in 6 months.”  ""]","[0.2661724090576172, 0.232598215341568, 0.21182474493980408, 0.18762311339378357, 0.10178148001432419]&['“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', ""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”', '“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ']","[0.27206748723983765, 0.2714597284793854, 0.2669317126274109, 0.10435882210731506, 0.08518219739198685]&['“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', '“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', ""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ', '“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”']","[0.41752389073371887, 0.19126513600349426, 0.16212086379528046, 0.11483489722013474, 0.11425519734621048]&['“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', ""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ', '“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”']","[0.4515136778354645, 0.1696641743183136, 0.16350112855434418, 0.13586802780628204, 0.07945295423269272]&['“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', '“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', ""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ', '“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”']"
48,"[0.49004581570625305, 0.18672789633274078, 0.11487887799739838, 0.10959111154079437, 0.09875626862049103]&['Staphylococcal scalded skin syndrome  ', 'Toxic epidermal necrolysis', 'Erythema multiforme  ', 'Pemphigus vulgaris  ', 'Linear IgA bullous dermatosis  ']","[0.6591187715530396, 0.11519323289394379, 0.10064039379358292, 0.08713638782501221, 0.03791116923093796]&['Staphylococcal scalded skin syndrome  ', 'Linear IgA bullous dermatosis  ', 'Pemphigus vulgaris  ', 'Erythema multiforme  ', 'Toxic epidermal necrolysis']","[0.4288172721862793, 0.420233815908432, 0.06838095188140869, 0.05561421811580658, 0.026953797787427902]&['Staphylococcal scalded skin syndrome  ', 'Pemphigus vulgaris  ', 'Linear IgA bullous dermatosis  ', 'Erythema multiforme  ', 'Toxic epidermal necrolysis']","[0.49468913674354553, 0.31075364351272583, 0.09229819476604462, 0.058456823229789734, 0.04380224645137787]&['Staphylococcal scalded skin syndrome  ', 'Pemphigus vulgaris  ', 'Linear IgA bullous dermatosis  ', 'Erythema multiforme  ', 'Toxic epidermal necrolysis']","[0.4974296987056732, 0.2742053270339966, 0.1293291300535202, 0.055437445640563965, 0.043598346412181854]&['Staphylococcal scalded skin syndrome  ', 'Pemphigus vulgaris  ', 'Linear IgA bullous dermatosis  ', 'Erythema multiforme  ', 'Toxic epidermal necrolysis']"
49,"[0.4271028935909271, 0.2643352150917053, 0.2366420030593872, 0.07191986590623856]&['Use a telephone interpreter service', ""Allow the patient's husband to serve as an interpreter  "", 'Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ', 'Consult the hospital ethics committee  ']","[0.5037638545036316, 0.2921092212200165, 0.1640864908695221, 0.04004043713212013]&[""Allow the patient's husband to serve as an interpreter  "", 'Use a telephone interpreter service', 'Consult the hospital ethics committee  ', 'Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ']","[0.4738854765892029, 0.4385428726673126, 0.053542278707027435, 0.03402937203645706]&['Use a telephone interpreter service', ""Allow the patient's husband to serve as an interpreter  "", 'Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ', 'Consult the hospital ethics committee  ']","[0.5011430978775024, 0.30805593729019165, 0.11706015467643738, 0.07374076545238495]&[""Allow the patient's husband to serve as an interpreter  "", 'Use a telephone interpreter service', 'Consult the hospital ethics committee  ', 'Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ']","[0.35718631744384766, 0.2837650179862976, 0.26786547899246216, 0.09118317067623138]&['Use a telephone interpreter service', 'Consult the hospital ethics committee  ', ""Allow the patient's husband to serve as an interpreter  "", 'Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ']"
50,"[0.434232234954834, 0.3011877238750458, 0.19774505496025085, 0.06683499366044998]&['Higher LDL concentrations are associated with higher hs -CRP concentrations  ', 'Higher LDL concentrations cause lower hs -CRP concentrations', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ', 'Higher LDL concentrations cause higher hs -CRP concentrations  ']","[0.3309726119041443, 0.26377901434898376, 0.222797691822052, 0.18245063722133636]&['Higher LDL concentrations cause lower hs -CRP concentrations', 'Higher LDL concentrations are associated with higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ', 'Higher LDL concentrations cause higher hs -CRP concentrations  ']","[0.3935409486293793, 0.22696812450885773, 0.22107595205307007, 0.15841494500637054]&['Higher LDL concentrations cause lower hs -CRP concentrations', 'Higher LDL concentrations cause higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ']","[0.3036790192127228, 0.28332754969596863, 0.23088189959526062, 0.1821114718914032]&['Higher LDL concentrations are associated with higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ', 'Higher LDL concentrations cause lower hs -CRP concentrations', 'Higher LDL concentrations cause higher hs -CRP concentrations  ']","[0.3596336841583252, 0.3229563236236572, 0.19502316415309906, 0.12238679081201553]&['Higher LDL concentrations are associated with higher hs -CRP concentrations  ', 'Higher LDL concentrations cause lower hs -CRP concentrations', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ', 'Higher LDL concentrations cause higher hs -CRP concentrations  ']"
51,"[0.5332093834877014, 0.1711602509021759, 0.15616044402122498, 0.08289171010255814, 0.05657823011279106]&['Hematopoietic stem  ', 'Megakaryocyte progenitor  ', 'Erythroid progenitor  ', 'Pluripotent stem', 'Lymphatic progenitor  ']","[0.7134762406349182, 0.14754147827625275, 0.11972097307443619, 0.013024351559579372, 0.006236949935555458]&['Hematopoietic stem  ', 'Megakaryocyte progenitor  ', 'Erythroid progenitor  ', 'Lymphatic progenitor  ', 'Pluripotent stem']","[0.5321144461631775, 0.21984633803367615, 0.17474694550037384, 0.04873909428715706, 0.02455323375761509]&['Hematopoietic stem  ', 'Erythroid progenitor  ', 'Megakaryocyte progenitor  ', 'Lymphatic progenitor  ', 'Pluripotent stem']","[0.5880739092826843, 0.18395493924617767, 0.13092553615570068, 0.051580462604761124, 0.04546520859003067]&['Hematopoietic stem  ', 'Erythroid progenitor  ', 'Megakaryocyte progenitor  ', 'Pluripotent stem', 'Lymphatic progenitor  ']","[0.6761342883110046, 0.11420363932847977, 0.11367939412593842, 0.06365443766117096, 0.03232825547456741]&['Hematopoietic stem  ', 'Erythroid progenitor  ', 'Megakaryocyte progenitor  ', 'Pluripotent stem', 'Lymphatic progenitor  ']"
52,"[0.6560674905776978, 0.20887446403503418, 0.05614900961518288, 0.04449895769357681, 0.034410085529088974]&['5α -Reductase deficiency', '17α -Hydroxyprogesterone deficiency  ', 'Increased concentration of müllerian -inhibiting substance  ', 'Presence of the sex -determining region Y gene  ', 'Maternal androgen exposure  ']","[0.4710812270641327, 0.22688403725624084, 0.1611042320728302, 0.07896009087562561, 0.061970457434654236]&['5α -Reductase deficiency', '17α -Hydroxyprogesterone deficiency  ', 'Maternal androgen exposure  ', 'Presence of the sex -determining region Y gene  ', 'Increased concentration of müllerian -inhibiting substance  ']","[0.48863986134529114, 0.18734964728355408, 0.16933952271938324, 0.07910637557506561, 0.07556457072496414]&['5α -Reductase deficiency', '17α -Hydroxyprogesterone deficiency  ', 'Maternal androgen exposure  ', 'Presence of the sex -determining region Y gene  ', 'Increased concentration of müllerian -inhibiting substance  ']","[0.6059046983718872, 0.1976318508386612, 0.07385816425085068, 0.07357294112443924, 0.049032311886548996]&['5α -Reductase deficiency', '17α -Hydroxyprogesterone deficiency  ', 'Maternal androgen exposure  ', 'Increased concentration of müllerian -inhibiting substance  ', 'Presence of the sex -determining region Y gene  ']","[0.5612746477127075, 0.1865878403186798, 0.16016647219657898, 0.050916388630867004, 0.0410546213388443]&['5α -Reductase deficiency', '17α -Hydroxyprogesterone deficiency  ', 'Maternal androgen exposure  ', 'Presence of the sex -determining region Y gene  ', 'Increased concentration of müllerian -inhibiting substance  ']"
53,"[0.809242844581604, 0.07335437834262848, 0.06798139214515686, 0.046425361186265945, 0.0029960530810058117]&['Diet  ', 'Respiratory symptoms  ', 'Abnormal bleeding  ', 'Urinary symptoms', 'Relationship with her family  ']","[0.3814709484577179, 0.22934448719024658, 0.19920474290847778, 0.1830991953611374, 0.006880625616759062]&['Diet  ', 'Urinary symptoms', 'Respiratory symptoms  ', 'Abnormal bleeding  ', 'Relationship with her family  ']","[0.4963987469673157, 0.19892273843288422, 0.1741621047258377, 0.12559548020362854, 0.004920978099107742]&['Diet  ', 'Respiratory symptoms  ', 'Urinary symptoms', 'Abnormal bleeding  ', 'Relationship with her family  ']","[0.49699097871780396, 0.1937403827905655, 0.17875851690769196, 0.11455369740724564, 0.015956368297338486]&['Diet  ', 'Respiratory symptoms  ', 'Abnormal bleeding  ', 'Urinary symptoms', 'Relationship with her family  ']","[0.40811413526535034, 0.222287118434906, 0.19140087068080902, 0.16791117191314697, 0.010286659002304077]&['Diet  ', 'Respiratory symptoms  ', 'Abnormal bleeding  ', 'Urinary symptoms', 'Relationship with her family  ']"
54,"[0.4196811318397522, 0.18142059445381165, 0.18124379217624664, 0.12332147359848022, 0.09433302283287048]&['Stimulation of luteinizing hormone synthesis', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Inhibition of 11β -hydroxylase activity  ', 'Inhibition of estrogen synthesis  ', 'Inhibition of prostaglandin synthesis  ']","[0.6380434036254883, 0.17312580347061157, 0.11452029645442963, 0.05777952820062637, 0.016531014814972878]&['Inhibition of prostaglandin synthesis  ', 'Inhibition of 11β -hydroxylase activity  ', 'Inhibition of estrogen synthesis  ', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Stimulation of luteinizing hormone synthesis']","[0.5637269020080566, 0.30410751700401306, 0.08864452689886093, 0.029699020087718964, 0.013821953907608986]&['Inhibition of prostaglandin synthesis  ', 'Inhibition of 11β -hydroxylase activity  ', 'Inhibition of estrogen synthesis  ', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Stimulation of luteinizing hormone synthesis']","[0.7368056774139404, 0.13227993249893188, 0.0730765089392662, 0.04994731396436691, 0.007890552282333374]&['Inhibition of prostaglandin synthesis  ', 'Stimulation of luteinizing hormone synthesis', 'Inhibition of 11β -hydroxylase activity  ', 'Inhibition of estrogen synthesis  ', 'Stimulation of follicle -stimulating hormone synthesis  ']","[0.41651156544685364, 0.23961174488067627, 0.18057255446910858, 0.12696635723114014, 0.036337852478027344]&['Inhibition of estrogen synthesis  ', 'Inhibition of 11β -hydroxylase activity  ', 'Inhibition of prostaglandin synthesis  ', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Stimulation of luteinizing hormone synthesis']"
55,"[0.43727612495422363, 0.18084517121315002, 0.16173136234283447, 0.11084714531898499, 0.10930010676383972]&['(18/1000) – (12/1000)  ', '0.85 × (12/1000)  ', '[0.85 × (18/1000 –12/1000)]  ', '[(1.2/100) – (1.8/100)]/(1.8/100)', '0.85 × (18/1000)  ']","[0.45026862621307373, 0.18804678320884705, 0.16585467755794525, 0.14591698348522186, 0.049912918359041214]&['[0.85 × (18/1000 –12/1000)]  ', '(18/1000) – (12/1000)  ', '0.85 × (18/1000)  ', '[(1.2/100) – (1.8/100)]/(1.8/100)', '0.85 × (12/1000)  ']","[0.4790484607219696, 0.18720218539237976, 0.13808301091194153, 0.13696198165416718, 0.0587044283747673]&['[0.85 × (18/1000 –12/1000)]  ', '[(1.2/100) – (1.8/100)]/(1.8/100)', '0.85 × (18/1000)  ', '(18/1000) – (12/1000)  ', '0.85 × (12/1000)  ']","[0.36754655838012695, 0.2825053334236145, 0.21140789985656738, 0.08841229975223541, 0.050127848982810974]&['[(1.2/100) – (1.8/100)]/(1.8/100)', '(18/1000) – (12/1000)  ', '[0.85 × (18/1000 –12/1000)]  ', '0.85 × (18/1000)  ', '0.85 × (12/1000)  ']","[0.422696053981781, 0.23111750185489655, 0.1709529608488083, 0.0902053564786911, 0.08502814173698425]&['(18/1000) – (12/1000)  ', '[(1.2/100) – (1.8/100)]/(1.8/100)', '[0.85 × (18/1000 –12/1000)]  ', '0.85 × (18/1000)  ', '0.85 × (12/1000)  ']"
56,"[0.4056698977947235, 0.24110595881938934, 0.15898819267749786, 0.10896207392215729, 0.0852738544344902]&['""Why haven\'t you been able to stay off cigarettes?""', '""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""The majority of your health issues would improve if you quit smoking.""  ', '""Are you aware that your lung condition is chronic at this point?""  ', '""Are there any reasons why you might want to quit smoking?""  ']","[0.47120964527130127, 0.2084895819425583, 0.15067832171916962, 0.0864706039428711, 0.08315194398164749]&['""Are there any reasons why you might want to quit smoking?""  ', '""Why haven\'t you been able to stay off cigarettes?""', '""Are you aware that your lung condition is chronic at this point?""  ', '""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""The majority of your health issues would improve if you quit smoking.""  ']","[0.4177194833755493, 0.27736762166023254, 0.1626121997833252, 0.08462215960025787, 0.057678498327732086]&['""Why haven\'t you been able to stay off cigarettes?""', '""Are there any reasons why you might want to quit smoking?""  ', '""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""The majority of your health issues would improve if you quit smoking.""  ', '""Are you aware that your lung condition is chronic at this point?""  ']","[0.3480856716632843, 0.2530912756919861, 0.1926533281803131, 0.16453778743743896, 0.04163192957639694]&['""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""Why haven\'t you been able to stay off cigarettes?""', '""Are there any reasons why you might want to quit smoking?""  ', '""The majority of your health issues would improve if you quit smoking.""  ', '""Are you aware that your lung condition is chronic at this point?""  ']","[0.2725633978843689, 0.2672860622406006, 0.2072020024061203, 0.19725419580936432, 0.05569431558251381]&['""The majority of your health issues would improve if you quit smoking.""  ', '""Are there any reasons why you might want to quit smoking?""  ', '""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""Why haven\'t you been able to stay off cigarettes?""', '""Are you aware that your lung condition is chronic at this point?""  ']"
57,"[0.38565579056739807, 0.18186290562152863, 0.1747864931821823, 0.15834301710128784, 0.09935186058282852]&['Inhibition of protein synthesis via loss of DNA helical structure  ', 'Inhibition of protein synthesis via binding to 50S ribosomal subunits and preventing peptide bond formation  ', 'Binding to muscarinic acetylcholine receptors  ', 'Binding to nicotinic acetylcholine receptors  ', 'Interference with bacterial wall synthesis']","[0.3335323929786682, 0.22371602058410645, 0.19804461300373077, 0.14574144780635834, 0.09896555542945862]&['Inhibition of protein synthesis via binding to 50S ribosomal subunits and preventing peptide bond formation  ', 'Binding to muscarinic acetylcholine receptors  ', 'Binding to nicotinic acetylcholine receptors  ', 'Inhibition of protein synthesis via loss of DNA helical structure  ', 'Interference with bacterial wall synthesis']","[0.383769690990448, 0.23709259927272797, 0.16258317232131958, 0.13340459764003754, 0.08314995467662811]&['Inhibition of protein synthesis via binding to 50S ribosomal subunits and preventing peptide bond formation  ', 'Binding to nicotinic acetylcholine receptors  ', 'Inhibition of protein synthesis via loss of DNA helical structure  ', 'Interference with bacterial wall synthesis', 'Binding to muscarinic acetylcholine receptors  ']","[0.45529282093048096, 0.27414220571517944, 0.11154795438051224, 0.10113057494163513, 0.05788647383451462]&['Inhibition of protein synthesis via binding to 50S ribosomal subunits and preventing peptide bond formation  ', 'Binding to nicotinic acetylcholine receptors  ', 'Binding to muscarinic acetylcholine receptors  ', 'Inhibition of protein synthesis via loss of DNA helical structure  ', 'Interference with bacterial wall synthesis']","[0.4416731595993042, 0.17544712126255035, 0.16747312247753143, 0.11063431948423386, 0.10477222502231598]&['Inhibition of protein synthesis via binding to 50S ribosomal subunits and preventing peptide bond formation  ', 'Interference with bacterial wall synthesis', 'Binding to nicotinic acetylcholine receptors  ', 'Binding to muscarinic acetylcholine receptors  ', 'Inhibition of protein synthesis via loss of DNA helical structure  ']"
58,"[0.318125456571579, 0.24503061175346375, 0.21924325823783875, 0.1272502988576889, 0.09035035222768784]&['""I will do everything I can to save the baby.""  ', '""I will call the father of the baby to get his opinion as well.""  ', '""I will call for a medical ethics consultation.""  ', '""I will ask for a second opinion.""  ', '""I’m very sorry, but the baby will not survive.""']","[0.3826887607574463, 0.33003661036491394, 0.1023692861199379, 0.09555651992559433, 0.08934881538152695]&['""I will ask for a second opinion.""  ', '""I will do everything I can to save the baby.""  ', '""I will call the father of the baby to get his opinion as well.""  ', '""I will call for a medical ethics consultation.""  ', '""I’m very sorry, but the baby will not survive.""']","[0.3124682307243347, 0.302001416683197, 0.2696759104728699, 0.0907018780708313, 0.025152558460831642]&['""I will ask for a second opinion.""  ', '""I will do everything I can to save the baby.""  ', '""I will call for a medical ethics consultation.""  ', '""I will call the father of the baby to get his opinion as well.""  ', '""I’m very sorry, but the baby will not survive.""']","[0.5170630812644958, 0.18173076212406158, 0.11272475123405457, 0.09625684469938278, 0.0922245904803276]&['""I will do everything I can to save the baby.""  ', '""I will call for a medical ethics consultation.""  ', '""I will call the father of the baby to get his opinion as well.""  ', '""I’m very sorry, but the baby will not survive.""', '""I will ask for a second opinion.""  ']","[0.356094092130661, 0.23605258762836456, 0.17762508988380432, 0.14119236171245575, 0.08903587609529495]&['""I will do everything I can to save the baby.""  ', '""I will call for a medical ethics consultation.""  ', '""I will ask for a second opinion.""  ', '""I will call the father of the baby to get his opinion as well.""  ', '""I’m very sorry, but the baby will not survive.""']"
59,"[0.7410006523132324, 0.09825190901756287, 0.05956205725669861, 0.05775017291307449, 0.04343520477414131]&['Tick', 'Sand fly  ', 'Flea  ', 'Mosquito  ', 'Spider  ']","[0.36615151166915894, 0.2004113793373108, 0.19558916985988617, 0.14557287096977234, 0.09227512031793594]&['Mosquito  ', 'Sand fly  ', 'Flea  ', 'Spider  ', 'Tick']","[0.3524831235408783, 0.23553135991096497, 0.17462418973445892, 0.15730324387550354, 0.08005809038877487]&['Mosquito  ', 'Tick', 'Flea  ', 'Sand fly  ', 'Spider  ']","[0.38282540440559387, 0.19213314354419708, 0.19061949849128723, 0.12222684919834137, 0.11219507455825806]&['Mosquito  ', 'Tick', 'Flea  ', 'Sand fly  ', 'Spider  ']","[0.34148097038269043, 0.3052996098995209, 0.16940583288669586, 0.13510236144065857, 0.04871118813753128]&['Mosquito  ', 'Sand fly  ', 'Tick', 'Flea  ', 'Spider  ']"
