,Original,Below Basic,Basic,Intermediate,Advanced
43,"[0.5833301544189453, 0.16231414675712585, 0.15411221981048584, 0.07640275359153748, 0.023840690031647682]&['""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""', '""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ', '""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ']","[0.6835668683052063, 0.12069530785083771, 0.11007355898618698, 0.07399333268404007, 0.011670911684632301]&['""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ', '""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ']","[0.4659099578857422, 0.2361609935760498, 0.21703211963176727, 0.06444529443979263, 0.016451625153422356]&['""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""', '""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ', '""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ']","[0.5344690680503845, 0.17581044137477875, 0.1564446985721588, 0.07844313979148865, 0.05483274906873703]&['""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""', '""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ', '""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ']","[0.510872483253479, 0.235836923122406, 0.15294204652309418, 0.0562000535428524, 0.044148460030555725]&['""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ', '""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ']"
44,"[0.510299801826477, 0.20800594985485077, 0.15509770810604095, 0.10529737174510956, 0.02129918709397316]&['Change in laundry detergent  ', 'Pesticide exposure  ', 'Handling pigeons  ', 'Exposure to chemicals during motorcycle repair  ', 'Use of latex gloves']","[0.5660586357116699, 0.17053765058517456, 0.09360606223344803, 0.08975348621606827, 0.08004410564899445]&['Change in laundry detergent  ', 'Handling pigeons  ', 'Exposure to chemicals during motorcycle repair  ', 'Pesticide exposure  ', 'Use of latex gloves']","[0.65285325050354, 0.1230555847287178, 0.08753262460231781, 0.08165726065635681, 0.054901305586099625]&['Change in laundry detergent  ', 'Handling pigeons  ', 'Pesticide exposure  ', 'Use of latex gloves', 'Exposure to chemicals during motorcycle repair  ']","[0.6401166915893555, 0.17993097007274628, 0.11050903797149658, 0.03638416901230812, 0.033059220761060715]&['Change in laundry detergent  ', 'Handling pigeons  ', 'Pesticide exposure  ', 'Use of latex gloves', 'Exposure to chemicals during motorcycle repair  ']","[0.5458821058273315, 0.1735040694475174, 0.15958212316036224, 0.08284895867109299, 0.03818275406956673]&['Change in laundry detergent  ', 'Handling pigeons  ', 'Pesticide exposure  ', 'Exposure to chemicals during motorcycle repair  ', 'Use of latex gloves']"
45,"[0.2756240963935852, 0.2676890194416046, 0.232770174741745, 0.18229295313358307, 0.04162382706999779]&['“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ', '“I would like to meet with your friend before I decide.”  ', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“Perhaps your midwife could act as your birth coach instead.”']","[0.4249427020549774, 0.19127149879932404, 0.17208170890808105, 0.15069888532161713, 0.06100523844361305]&['“I would like to meet with your friend before I decide.”  ', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ', '“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“Perhaps your midwife could act as your birth coach instead.”']","[0.3279445767402649, 0.2641589641571045, 0.17282825708389282, 0.15476679801940918, 0.08030141144990921]&['“I would like to meet with your friend before I decide.”  ', '“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ', '“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“Perhaps your midwife could act as your birth coach instead.”']","[0.3127128779888153, 0.25481197237968445, 0.18340948224067688, 0.16528572142124176, 0.08377993106842041]&['“I would like to meet with your friend before I decide.”  ', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ', '“Perhaps your midwife could act as your birth coach instead.”']","[0.4179707467556, 0.19469031691551208, 0.1752316802740097, 0.1710921823978424, 0.04101506993174553]&['“I would like to meet with your friend before I decide.”  ', '“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ', '“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“Perhaps your midwife could act as your birth coach instead.”']"
46,"[0.4481566250324249, 0.23712243139743805, 0.22159232199192047, 0.08550149947404861, 0.007627095095813274]&['Maternal placental perfusion  ', 'Fetal lung/epithelial differentiation  ', 'Fetal lung/surfactant development  ', 'Fetal renal hemodynamics  ', 'Maternal prostaglandin synthesis']","[0.6594687700271606, 0.12404390424489975, 0.09564440697431564, 0.09542368352413177, 0.02541930228471756]&['Maternal placental perfusion  ', 'Fetal lung/epithelial differentiation  ', 'Maternal prostaglandin synthesis', 'Fetal lung/surfactant development  ', 'Fetal renal hemodynamics  ']","[0.6760823130607605, 0.11430861055850983, 0.10470237582921982, 0.0749128982424736, 0.029993779957294464]&['Maternal placental perfusion  ', 'Fetal lung/surfactant development  ', 'Maternal prostaglandin synthesis', 'Fetal lung/epithelial differentiation  ', 'Fetal renal hemodynamics  ']","[0.4501330554485321, 0.31500303745269775, 0.13241268694400787, 0.06578917056322098, 0.03666204214096069]&['Maternal placental perfusion  ', 'Fetal lung/surfactant development  ', 'Fetal lung/epithelial differentiation  ', 'Maternal prostaglandin synthesis', 'Fetal renal hemodynamics  ']","[0.3698517680168152, 0.2725048065185547, 0.17681850492954254, 0.09339047968387604, 0.08743441849946976]&['Maternal placental perfusion  ', 'Maternal prostaglandin synthesis', 'Fetal lung/surfactant development  ', 'Fetal renal hemodynamics  ', 'Fetal lung/epithelial differentiation  ']"
47,"[0.4039631485939026, 0.23259301483631134, 0.16587615013122559, 0.13003094494342804, 0.06753668934106827]&['“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', ""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ', '“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', '“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”']","[0.5252435207366943, 0.19687871634960175, 0.15020591020584106, 0.09080243855714798, 0.03686933219432831]&['“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', '“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', ""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ', '“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”']","[0.5023464560508728, 0.19284561276435852, 0.1538946032524109, 0.13211537897586823, 0.01879788190126419]&['“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ', ""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', '“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”']","[0.4001756012439728, 0.234148308634758, 0.1933436393737793, 0.15088388323783875, 0.021448547020554543]&['“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', '“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', ""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ', '“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”']","[0.49322938919067383, 0.2130959928035736, 0.1449914574623108, 0.13516560196876526, 0.013517534360289574]&['“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ', ""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', '“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”']"
48,"[0.4198873043060303, 0.23818263411521912, 0.2372242510318756, 0.09092506021261215, 0.013780791312456131]&['Staphylococcal scalded skin syndrome  ', 'Erythema multiforme  ', 'Linear IgA bullous dermatosis  ', 'Pemphigus vulgaris  ', 'Toxic epidermal necrolysis']","[0.3433873653411865, 0.2823188006877899, 0.24210387468338013, 0.12319236248731613, 0.008997641503810883]&['Erythema multiforme  ', 'Staphylococcal scalded skin syndrome  ', 'Linear IgA bullous dermatosis  ', 'Pemphigus vulgaris  ', 'Toxic epidermal necrolysis']","[0.2902310788631439, 0.26981666684150696, 0.24533069133758545, 0.1732812523841858, 0.021340230479836464]&['Linear IgA bullous dermatosis  ', 'Erythema multiforme  ', 'Staphylococcal scalded skin syndrome  ', 'Pemphigus vulgaris  ', 'Toxic epidermal necrolysis']","[0.3266070783138275, 0.2992008924484253, 0.2631913125514984, 0.1025213673710823, 0.008479427546262741]&['Linear IgA bullous dermatosis  ', 'Erythema multiforme  ', 'Staphylococcal scalded skin syndrome  ', 'Pemphigus vulgaris  ', 'Toxic epidermal necrolysis']","[0.34631451964378357, 0.2969602644443512, 0.21075096726417542, 0.11870191246271133, 0.027272382751107216]&['Staphylococcal scalded skin syndrome  ', 'Erythema multiforme  ', 'Linear IgA bullous dermatosis  ', 'Pemphigus vulgaris  ', 'Toxic epidermal necrolysis']"
49,"[0.382937490940094, 0.3194754421710968, 0.1758488416671753, 0.12173820286989212]&['Consult the hospital ethics committee  ', 'Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ', ""Allow the patient's husband to serve as an interpreter  "", 'Use a telephone interpreter service']","[0.30313655734062195, 0.28449949622154236, 0.2551897466182709, 0.15717415511608124]&['Use a telephone interpreter service', 'Consult the hospital ethics committee  ', ""Allow the patient's husband to serve as an interpreter  "", 'Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ']","[0.31949737668037415, 0.3125119209289551, 0.20337603986263275, 0.1646146923303604]&['Consult the hospital ethics committee  ', ""Allow the patient's husband to serve as an interpreter  "", 'Use a telephone interpreter service', 'Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ']","[0.34741511940956116, 0.30799001455307007, 0.19719253480434418, 0.14740236103534698]&['Consult the hospital ethics committee  ', 'Use a telephone interpreter service', ""Allow the patient's husband to serve as an interpreter  "", 'Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ']","[0.40110254287719727, 0.29721900820732117, 0.19327734410762787, 0.1084011122584343]&['Use a telephone interpreter service', 'Consult the hospital ethics committee  ', ""Allow the patient's husband to serve as an interpreter  "", 'Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ']"
50,"[0.33305755257606506, 0.26419439911842346, 0.24545331299304962, 0.15729470551013947]&['Higher LDL concentrations are associated with lower hs -CRP concentrations  ', 'Higher LDL concentrations cause lower hs -CRP concentrations', 'Higher LDL concentrations cause higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with higher hs -CRP concentrations  ']","[0.34949302673339844, 0.3280811309814453, 0.284131795167923, 0.03829406574368477]&['Higher LDL concentrations are associated with lower hs -CRP concentrations  ', 'Higher LDL concentrations cause higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with higher hs -CRP concentrations  ', 'Higher LDL concentrations cause lower hs -CRP concentrations']","[0.5894340872764587, 0.20803414285182953, 0.13795693218708038, 0.06457481533288956]&['Higher LDL concentrations cause higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ', 'Higher LDL concentrations cause lower hs -CRP concentrations', 'Higher LDL concentrations are associated with higher hs -CRP concentrations  ']","[0.4717739224433899, 0.3273121118545532, 0.12667955458164215, 0.07423438876867294]&['Higher LDL concentrations cause higher hs -CRP concentrations  ', 'Higher LDL concentrations cause lower hs -CRP concentrations', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ', 'Higher LDL concentrations are associated with higher hs -CRP concentrations  ']","[0.7029095888137817, 0.15564587712287903, 0.1023370549082756, 0.039107561111450195]&['Higher LDL concentrations cause higher hs -CRP concentrations  ', 'Higher LDL concentrations cause lower hs -CRP concentrations', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ', 'Higher LDL concentrations are associated with higher hs -CRP concentrations  ']"
51,"[0.3935144543647766, 0.27591103315353394, 0.12836192548274994, 0.12698137760162354, 0.07523124665021896]&['Lymphatic progenitor  ', 'Megakaryocyte progenitor  ', 'Erythroid progenitor  ', 'Hematopoietic stem  ', 'Pluripotent stem']","[0.4289451539516449, 0.190598726272583, 0.14978358149528503, 0.13325616717338562, 0.09741635620594025]&['Lymphatic progenitor  ', 'Hematopoietic stem  ', 'Megakaryocyte progenitor  ', 'Erythroid progenitor  ', 'Pluripotent stem']","[0.3043166995048523, 0.27047356963157654, 0.2673794627189636, 0.093764528632164, 0.06406570971012115]&['Erythroid progenitor  ', 'Megakaryocyte progenitor  ', 'Lymphatic progenitor  ', 'Hematopoietic stem  ', 'Pluripotent stem']","[0.3073637783527374, 0.2119949609041214, 0.19697119295597076, 0.1590939462184906, 0.124576136469841]&['Lymphatic progenitor  ', 'Hematopoietic stem  ', 'Erythroid progenitor  ', 'Megakaryocyte progenitor  ', 'Pluripotent stem']","[0.36150068044662476, 0.2661092281341553, 0.15402400493621826, 0.12585601210594177, 0.09250995516777039]&['Lymphatic progenitor  ', 'Hematopoietic stem  ', 'Megakaryocyte progenitor  ', 'Erythroid progenitor  ', 'Pluripotent stem']"
52,"[0.5397422313690186, 0.19923490285873413, 0.15156607329845428, 0.06778405606746674, 0.041672706604003906]&['Maternal androgen exposure  ', '17α -Hydroxyprogesterone deficiency  ', 'Presence of the sex -determining region Y gene  ', '5α -Reductase deficiency', 'Increased concentration of müllerian -inhibiting substance  ']","[0.55177241563797, 0.23002147674560547, 0.11294610053300858, 0.0807759016752243, 0.024484114721417427]&['Maternal androgen exposure  ', '17α -Hydroxyprogesterone deficiency  ', 'Presence of the sex -determining region Y gene  ', 'Increased concentration of müllerian -inhibiting substance  ', '5α -Reductase deficiency']","[0.42370614409446716, 0.30257198214530945, 0.16718247532844543, 0.07195983827114105, 0.034579601138830185]&['Maternal androgen exposure  ', '17α -Hydroxyprogesterone deficiency  ', 'Presence of the sex -determining region Y gene  ', 'Increased concentration of müllerian -inhibiting substance  ', '5α -Reductase deficiency']","[0.27959853410720825, 0.24821534752845764, 0.2440020740032196, 0.130247563123703, 0.0979364737868309]&['Maternal androgen exposure  ', 'Presence of the sex -determining region Y gene  ', '17α -Hydroxyprogesterone deficiency  ', 'Increased concentration of müllerian -inhibiting substance  ', '5α -Reductase deficiency']","[0.44217371940612793, 0.2528541088104248, 0.1970660388469696, 0.07926946878433228, 0.028636662289500237]&['Presence of the sex -determining region Y gene  ', 'Maternal androgen exposure  ', '17α -Hydroxyprogesterone deficiency  ', 'Increased concentration of müllerian -inhibiting substance  ', '5α -Reductase deficiency']"
53,"[0.48884686827659607, 0.2523405849933624, 0.12085554003715515, 0.07117407023906708, 0.0667828917503357]&['Relationship with her family  ', 'Abnormal bleeding  ', 'Diet  ', 'Urinary symptoms', 'Respiratory symptoms  ']","[0.6531678438186646, 0.14016465842723846, 0.08767622709274292, 0.0833776518702507, 0.035613641142845154]&['Relationship with her family  ', 'Respiratory symptoms  ', 'Abnormal bleeding  ', 'Diet  ', 'Urinary symptoms']","[0.6777175068855286, 0.11035725474357605, 0.09331954270601273, 0.08210980147123337, 0.03649595007300377]&['Relationship with her family  ', 'Abnormal bleeding  ', 'Respiratory symptoms  ', 'Diet  ', 'Urinary symptoms']","[0.7796797156333923, 0.0895766094326973, 0.05632231384515762, 0.03734377399086952, 0.03707762807607651]&['Relationship with her family  ', 'Respiratory symptoms  ', 'Abnormal bleeding  ', 'Diet  ', 'Urinary symptoms']","[0.808469831943512, 0.07309116423130035, 0.07153578847646713, 0.0315125547349453, 0.01539059728384018]&['Relationship with her family  ', 'Respiratory symptoms  ', 'Abnormal bleeding  ', 'Diet  ', 'Urinary symptoms']"
54,"[0.37598666548728943, 0.3725474178791046, 0.11652787774801254, 0.07878947257995605, 0.05614854767918587]&['Inhibition of 11β -hydroxylase activity  ', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Inhibition of estrogen synthesis  ', 'Stimulation of luteinizing hormone synthesis', 'Inhibition of prostaglandin synthesis  ']","[0.29188311100006104, 0.2234768122434616, 0.18342113494873047, 0.17179372906684875, 0.12942524254322052]&['Stimulation of luteinizing hormone synthesis', 'Inhibition of 11β -hydroxylase activity  ', 'Inhibition of prostaglandin synthesis  ', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Inhibition of estrogen synthesis  ']","[0.4504866302013397, 0.1914084404706955, 0.1390729546546936, 0.13440357148647308, 0.08462847024202347]&['Inhibition of 11β -hydroxylase activity  ', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Inhibition of prostaglandin synthesis  ', 'Inhibition of estrogen synthesis  ', 'Stimulation of luteinizing hormone synthesis']","[0.41712042689323425, 0.17294703423976898, 0.16623970866203308, 0.15869984030723572, 0.08499293774366379]&['Inhibition of 11β -hydroxylase activity  ', 'Inhibition of estrogen synthesis  ', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Inhibition of prostaglandin synthesis  ', 'Stimulation of luteinizing hormone synthesis']","[0.3628876507282257, 0.21980638802051544, 0.1559503674507141, 0.1346510797739029, 0.12670443952083588]&['Stimulation of luteinizing hormone synthesis', 'Inhibition of prostaglandin synthesis  ', 'Inhibition of estrogen synthesis  ', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Inhibition of 11β -hydroxylase activity  ']"
55,"[0.3050653040409088, 0.2669180929660797, 0.20671392977237701, 0.19517752528190613, 0.02612520381808281]&['[0.85 × (18/1000 –12/1000)]  ', '0.85 × (12/1000)  ', '0.85 × (18/1000)  ', '(18/1000) – (12/1000)  ', '[(1.2/100) – (1.8/100)]/(1.8/100)']","[0.4399387538433075, 0.18789169192314148, 0.18759028613567352, 0.1460774838924408, 0.03850184753537178]&['(18/1000) – (12/1000)  ', '0.85 × (12/1000)  ', '0.85 × (18/1000)  ', '[0.85 × (18/1000 –12/1000)]  ', '[(1.2/100) – (1.8/100)]/(1.8/100)']","[0.4672534763813019, 0.22704359889030457, 0.13259778916835785, 0.10924850404262543, 0.06385650485754013]&['(18/1000) – (12/1000)  ', '[0.85 × (18/1000 –12/1000)]  ', '0.85 × (12/1000)  ', '0.85 × (18/1000)  ', '[(1.2/100) – (1.8/100)]/(1.8/100)']","[0.6083176136016846, 0.19320249557495117, 0.07735009491443634, 0.07093388587236404, 0.050195980817079544]&['(18/1000) – (12/1000)  ', '[0.85 × (18/1000 –12/1000)]  ', '0.85 × (12/1000)  ', '0.85 × (18/1000)  ', '[(1.2/100) – (1.8/100)]/(1.8/100)']","[0.2696940004825592, 0.25389519333839417, 0.2068352997303009, 0.17695936560630798, 0.09261612594127655]&['[0.85 × (18/1000 –12/1000)]  ', '(18/1000) – (12/1000)  ', '0.85 × (18/1000)  ', '0.85 × (12/1000)  ', '[(1.2/100) – (1.8/100)]/(1.8/100)']"
56,"[0.6287365555763245, 0.13954168558120728, 0.09511320292949677, 0.07844559103250504, 0.058162957429885864]&['""Why haven\'t you been able to stay off cigarettes?""', '""Are you aware that your lung condition is chronic at this point?""  ', '""The majority of your health issues would improve if you quit smoking.""  ', '""Are there any reasons why you might want to quit smoking?""  ', '""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ']","[0.42211097478866577, 0.20322644710540771, 0.1493932604789734, 0.12146379053592682, 0.1038055270910263]&['""Are you aware that your lung condition is chronic at this point?""  ', '""Why haven\'t you been able to stay off cigarettes?""', '""The majority of your health issues would improve if you quit smoking.""  ', '""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""Are there any reasons why you might want to quit smoking?""  ']","[0.42970383167266846, 0.29446375370025635, 0.11198081076145172, 0.10033568739891052, 0.06351587921380997]&['""Why haven\'t you been able to stay off cigarettes?""', '""Are you aware that your lung condition is chronic at this point?""  ', '""The majority of your health issues would improve if you quit smoking.""  ', '""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""Are there any reasons why you might want to quit smoking?""  ']","[0.3349911868572235, 0.299235463142395, 0.1621469259262085, 0.13838030397891998, 0.06524612754583359]&['""Why haven\'t you been able to stay off cigarettes?""', '""Are you aware that your lung condition is chronic at this point?""  ', '""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""Are there any reasons why you might want to quit smoking?""  ', '""The majority of your health issues would improve if you quit smoking.""  ']","[0.2817877531051636, 0.24158591032028198, 0.22009077668190002, 0.15014950931072235, 0.10638602823019028]&['""Are you aware that your lung condition is chronic at this point?""  ', '""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""Why haven\'t you been able to stay off cigarettes?""', '""Are there any reasons why you might want to quit smoking?""  ', '""The majority of your health issues would improve if you quit smoking.""  ']"
57,"[0.3358033001422882, 0.2425929605960846, 0.19104492664337158, 0.1494927704334259, 0.08106601238250732]&['Interference with bacterial wall synthesis', 'Binding to nicotinic acetylcholine receptors  ', 'Inhibition of protein synthesis via loss of DNA helical structure  ', 'Binding to muscarinic acetylcholine receptors  ', 'Inhibition of protein synthesis via binding to 50S ribosomal subunits and preventing peptide bond formation  ']","[0.276388019323349, 0.2578980326652527, 0.24166752398014069, 0.1701749712228775, 0.05387139320373535]&['Binding to muscarinic acetylcholine receptors  ', 'Binding to nicotinic acetylcholine receptors  ', 'Interference with bacterial wall synthesis', 'Inhibition of protein synthesis via loss of DNA helical structure  ', 'Inhibition of protein synthesis via binding to 50S ribosomal subunits and preventing peptide bond formation  ']","[0.40803462266921997, 0.24738234281539917, 0.1419849544763565, 0.1289365142583847, 0.07366159558296204]&['Binding to nicotinic acetylcholine receptors  ', 'Binding to muscarinic acetylcholine receptors  ', 'Interference with bacterial wall synthesis', 'Inhibition of protein synthesis via loss of DNA helical structure  ', 'Inhibition of protein synthesis via binding to 50S ribosomal subunits and preventing peptide bond formation  ']","[0.5256777405738831, 0.16043885052204132, 0.13615383207798004, 0.11041679978370667, 0.06731275469064713]&['Binding to nicotinic acetylcholine receptors  ', 'Inhibition of protein synthesis via loss of DNA helical structure  ', 'Binding to muscarinic acetylcholine receptors  ', 'Interference with bacterial wall synthesis', 'Inhibition of protein synthesis via binding to 50S ribosomal subunits and preventing peptide bond formation  ']","[0.4085198938846588, 0.17704464495182037, 0.1747523844242096, 0.17389234900474548, 0.06579072773456573]&['Binding to nicotinic acetylcholine receptors  ', 'Binding to muscarinic acetylcholine receptors  ', 'Inhibition of protein synthesis via loss of DNA helical structure  ', 'Interference with bacterial wall synthesis', 'Inhibition of protein synthesis via binding to 50S ribosomal subunits and preventing peptide bond formation  ']"
58,"[0.34397396445274353, 0.20872662961483002, 0.16924849152565002, 0.1488630324602127, 0.12918788194656372]&['""I will do everything I can to save the baby.""  ', '""I will ask for a second opinion.""  ', '""I’m very sorry, but the baby will not survive.""', '""I will call the father of the baby to get his opinion as well.""  ', '""I will call for a medical ethics consultation.""  ']","[0.4275624454021454, 0.2646124064922333, 0.15330390632152557, 0.13399867713451385, 0.020522601902484894]&['""I will call for a medical ethics consultation.""  ', '""I will call the father of the baby to get his opinion as well.""  ', '""I will ask for a second opinion.""  ', '""I will do everything I can to save the baby.""  ', '""I’m very sorry, but the baby will not survive.""']","[0.32503384351730347, 0.24649523198604584, 0.15996086597442627, 0.13998782634735107, 0.12852230668067932]&['""I will do everything I can to save the baby.""  ', '""I’m very sorry, but the baby will not survive.""', '""I will call for a medical ethics consultation.""  ', '""I will ask for a second opinion.""  ', '""I will call the father of the baby to get his opinion as well.""  ']","[0.4184020459651947, 0.210603728890419, 0.15984827280044556, 0.10911165922880173, 0.10203429311513901]&['""I will do everything I can to save the baby.""  ', '""I’m very sorry, but the baby will not survive.""', '""I will call the father of the baby to get his opinion as well.""  ', '""I will ask for a second opinion.""  ', '""I will call for a medical ethics consultation.""  ']","[0.39090150594711304, 0.18636928498744965, 0.17872512340545654, 0.1754416525363922, 0.06856239587068558]&['""I will call the father of the baby to get his opinion as well.""  ', '""I will call for a medical ethics consultation.""  ', '""I will do everything I can to save the baby.""  ', '""I will ask for a second opinion.""  ', '""I’m very sorry, but the baby will not survive.""']"
59,"[0.4478304088115692, 0.38712847232818604, 0.11626401543617249, 0.03323740512132645, 0.015539686195552349]&['Sand fly  ', 'Mosquito  ', 'Flea  ', 'Spider  ', 'Tick']","[0.5789207816123962, 0.24668531119823456, 0.08030925691127777, 0.07332909852266312, 0.02075556106865406]&['Sand fly  ', 'Mosquito  ', 'Spider  ', 'Flea  ', 'Tick']","[0.7087941765785217, 0.10387448221445084, 0.09533452987670898, 0.0657673180103302, 0.02622942626476288]&['Sand fly  ', 'Mosquito  ', 'Flea  ', 'Spider  ', 'Tick']","[0.608803927898407, 0.14172376692295074, 0.1266680508852005, 0.1003626361489296, 0.022441627457737923]&['Sand fly  ', 'Mosquito  ', 'Flea  ', 'Spider  ', 'Tick']","[0.49767962098121643, 0.20977427065372467, 0.1195615902543068, 0.11500725895166397, 0.05797728896141052]&['Sand fly  ', 'Spider  ', 'Flea  ', 'Mosquito  ', 'Tick']"
