,Original,Below Basic,Basic,Intermediate,Advanced
43,"[0.9242682456970215, 0.04233734309673309, 0.02281571365892887, 0.009332556277513504, 0.0012461428996175528]&['""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""', '""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ', '""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ']","[0.8367862701416016, 0.056651439517736435, 0.04700096324086189, 0.031349536031484604, 0.028211763128638268]&['""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ', '""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ', '""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ']","[0.550247848033905, 0.3531477153301239, 0.09154941141605377, 0.00278110196813941, 0.0022739479318261147]&['""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""', '""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ', '""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ']","[0.7482381463050842, 0.17878377437591553, 0.044012829661369324, 0.021764250472187996, 0.007201039232313633]&['""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""', '""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ', '""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ']","[0.6990500092506409, 0.1550476849079132, 0.09743166714906693, 0.02681083232164383, 0.02165982313454151]&['""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""', '""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ', '""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ']"
44,"[0.9670311808586121, 0.024202601984143257, 0.004652722273021936, 0.002420887816697359, 0.0016926132375374436]&['Use of latex gloves', 'Change in laundry detergent  ', 'Exposure to chemicals during motorcycle repair  ', 'Handling pigeons  ', 'Pesticide exposure  ']","[0.730346143245697, 0.15318813920021057, 0.05423925444483757, 0.04950208216905594, 0.012724382802844048]&['Use of latex gloves', 'Handling pigeons  ', 'Change in laundry detergent  ', 'Pesticide exposure  ', 'Exposure to chemicals during motorcycle repair  ']","[0.5342813730239868, 0.20926626026630402, 0.15041035413742065, 0.07108494639396667, 0.03495706245303154]&['Use of latex gloves', 'Handling pigeons  ', 'Change in laundry detergent  ', 'Pesticide exposure  ', 'Exposure to chemicals during motorcycle repair  ']","[0.47136202454566956, 0.20440074801445007, 0.1781122386455536, 0.10260842740535736, 0.043516527861356735]&['Use of latex gloves', 'Change in laundry detergent  ', 'Handling pigeons  ', 'Exposure to chemicals during motorcycle repair  ', 'Pesticide exposure  ']","[0.4958704113960266, 0.19872738420963287, 0.15706631541252136, 0.08821047097444534, 0.06012536585330963]&['Use of latex gloves', 'Exposure to chemicals during motorcycle repair  ', 'Change in laundry detergent  ', 'Handling pigeons  ', 'Pesticide exposure  ']"
45,"[0.41270729899406433, 0.35650619864463806, 0.1485588699579239, 0.04528762400150299, 0.03693997859954834]&['“I would like to meet with your friend before I decide.”  ', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ', '“Perhaps your midwife could act as your birth coach instead.”', '“Let’s set up an appointment next week to discuss your birth plan in detail.”  ']","[0.40279263257980347, 0.4009439945220947, 0.07496725022792816, 0.06223692744970322, 0.05905928090214729]&['“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“Perhaps your midwife could act as your birth coach instead.”', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“I would like to meet with your friend before I decide.”  ', '“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ']","[0.41162973642349243, 0.20503179728984833, 0.20136190950870514, 0.12691046297550201, 0.055066123604774475]&['“I would like to meet with your friend before I decide.”  ', '“Perhaps your midwife could act as your birth coach instead.”', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ']","[0.38067683577537537, 0.3195079267024994, 0.1671970933675766, 0.06748255342245102, 0.06513559818267822]&['“Perhaps your midwife could act as your birth coach instead.”', '“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“I would like to meet with your friend before I decide.”  ']","[0.24824325740337372, 0.24226073920726776, 0.23140965402126312, 0.17019832134246826, 0.10788801312446594]&['“Perhaps your midwife could act as your birth coach instead.”', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“I would like to meet with your friend before I decide.”  ', '“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ']"
46,"[0.5270904302597046, 0.1842537820339203, 0.1043829470872879, 0.09607186913490295, 0.08820097893476486]&['Maternal prostaglandin synthesis', 'Fetal lung/epithelial differentiation  ', 'Fetal lung/surfactant development  ', 'Fetal renal hemodynamics  ', 'Maternal placental perfusion  ']","[0.35277876257896423, 0.24853657186031342, 0.18021412193775177, 0.1260293573141098, 0.09244120121002197]&['Fetal lung/epithelial differentiation  ', 'Maternal placental perfusion  ', 'Fetal renal hemodynamics  ', 'Fetal lung/surfactant development  ', 'Maternal prostaglandin synthesis']","[0.2690475583076477, 0.25975045561790466, 0.20176686346530914, 0.15085965394973755, 0.11857546865940094]&['Fetal lung/epithelial differentiation  ', 'Maternal placental perfusion  ', 'Fetal renal hemodynamics  ', 'Maternal prostaglandin synthesis', 'Fetal lung/surfactant development  ']","[0.35259947180747986, 0.27743619680404663, 0.18296772241592407, 0.09790313988924026, 0.08909350633621216]&['Maternal placental perfusion  ', 'Maternal prostaglandin synthesis', 'Fetal lung/epithelial differentiation  ', 'Fetal lung/surfactant development  ', 'Fetal renal hemodynamics  ']","[0.3675205707550049, 0.2641412019729614, 0.19131365418434143, 0.12609201669692993, 0.05093264952301979]&['Maternal placental perfusion  ', 'Fetal lung/epithelial differentiation  ', 'Maternal prostaglandin synthesis', 'Fetal lung/surfactant development  ', 'Fetal renal hemodynamics  ']"
47,"[0.3185519278049469, 0.2780899703502655, 0.22178983688354492, 0.15944193303585052, 0.022126303985714912]&['“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”', ""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', '“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ']","[0.3073868155479431, 0.2637757658958435, 0.1769200712442398, 0.17180536687374115, 0.0801120176911354]&['“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”', '“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', ""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ']","[0.44515669345855713, 0.21085375547409058, 0.13041122257709503, 0.12333156168460846, 0.09024674445390701]&[""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”', '“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ', '“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ']","[0.5610482096672058, 0.20200969278812408, 0.11982178688049316, 0.07262120395898819, 0.044499050825834274]&['“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”', '“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', ""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ']","[0.42875176668167114, 0.2553403675556183, 0.12542203068733215, 0.12219011783599854, 0.06829574704170227]&['“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', '“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”', '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ', '“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', ""“There's no need to worry right now, but let's meet again in 6 months.”  ""]"
48,"[0.34634676575660706, 0.3187495768070221, 0.143032968044281, 0.09931730479001999, 0.09255337715148926]&['Staphylococcal scalded skin syndrome  ', 'Toxic epidermal necrolysis', 'Pemphigus vulgaris  ', 'Erythema multiforme  ', 'Linear IgA bullous dermatosis  ']","[0.33488160371780396, 0.30586719512939453, 0.16788601875305176, 0.11449389904737473, 0.07687126100063324]&['Toxic epidermal necrolysis', 'Linear IgA bullous dermatosis  ', 'Staphylococcal scalded skin syndrome  ', 'Erythema multiforme  ', 'Pemphigus vulgaris  ']","[0.5110015869140625, 0.1909676045179367, 0.143440842628479, 0.09489211440086365, 0.05969784036278725]&['Linear IgA bullous dermatosis  ', 'Staphylococcal scalded skin syndrome  ', 'Toxic epidermal necrolysis', 'Pemphigus vulgaris  ', 'Erythema multiforme  ']","[0.3968784213066101, 0.19333289563655853, 0.14580078423023224, 0.14293985068798065, 0.12104799598455429]&['Linear IgA bullous dermatosis  ', 'Toxic epidermal necrolysis', 'Pemphigus vulgaris  ', 'Staphylococcal scalded skin syndrome  ', 'Erythema multiforme  ']","[0.4863351881504059, 0.24621395766735077, 0.10493472963571548, 0.09172432869672775, 0.07079169154167175]&['Linear IgA bullous dermatosis  ', 'Toxic epidermal necrolysis', 'Erythema multiforme  ', 'Pemphigus vulgaris  ', 'Staphylococcal scalded skin syndrome  ']"
49,"[0.6401373744010925, 0.1655948907136917, 0.1414944976568222, 0.052773263305425644]&['Consult the hospital ethics committee  ', 'Use a telephone interpreter service', ""Allow the patient's husband to serve as an interpreter  "", 'Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ']","[0.6682869791984558, 0.14008092880249023, 0.11670435965061188, 0.07492775470018387]&['Use a telephone interpreter service', 'Consult the hospital ethics committee  ', 'Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ', ""Allow the patient's husband to serve as an interpreter  ""]","[0.48140570521354675, 0.34593287110328674, 0.13999420404434204, 0.03266718611121178]&['Use a telephone interpreter service', 'Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ', 'Consult the hospital ethics committee  ', ""Allow the patient's husband to serve as an interpreter  ""]","[0.5456968545913696, 0.2717110514640808, 0.132921040058136, 0.049671076238155365]&['Use a telephone interpreter service', 'Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ', 'Consult the hospital ethics committee  ', ""Allow the patient's husband to serve as an interpreter  ""]","[0.42882975935935974, 0.38102006912231445, 0.09606651961803436, 0.09408371150493622]&['Use a telephone interpreter service', 'Consult the hospital ethics committee  ', 'Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ', ""Allow the patient's husband to serve as an interpreter  ""]"
50,"[0.9041149616241455, 0.03961922973394394, 0.03146050125360489, 0.024805260822176933]&['Higher LDL concentrations are associated with higher hs -CRP concentrations  ', 'Higher LDL concentrations cause lower hs -CRP concentrations', 'Higher LDL concentrations cause higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ']","[0.7117111682891846, 0.18621402978897095, 0.05635881796479225, 0.04571603983640671]&['Higher LDL concentrations cause lower hs -CRP concentrations', 'Higher LDL concentrations cause higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ', 'Higher LDL concentrations are associated with higher hs -CRP concentrations  ']","[0.6619012951850891, 0.1645290106534958, 0.1144791916012764, 0.05909046530723572]&['Higher LDL concentrations cause higher hs -CRP concentrations  ', 'Higher LDL concentrations cause lower hs -CRP concentrations', 'Higher LDL concentrations are associated with higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ']","[0.3501346707344055, 0.3389679491519928, 0.24683859944343567, 0.0640588030219078]&['Higher LDL concentrations are associated with higher hs -CRP concentrations  ', 'Higher LDL concentrations cause higher hs -CRP concentrations  ', 'Higher LDL concentrations cause lower hs -CRP concentrations', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ']","[0.39012670516967773, 0.33428868651390076, 0.19111007452011108, 0.08447450399398804]&['Higher LDL concentrations cause higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ', 'Higher LDL concentrations cause lower hs -CRP concentrations']"
51,"[0.922282338142395, 0.02953229658305645, 0.025783518329262733, 0.011214422062039375, 0.011187444441020489]&['Pluripotent stem', 'Megakaryocyte progenitor  ', 'Erythroid progenitor  ', 'Lymphatic progenitor  ', 'Hematopoietic stem  ']","[0.7675496935844421, 0.0718248188495636, 0.06854277104139328, 0.0539717935025692, 0.038110971450805664]&['Pluripotent stem', 'Hematopoietic stem  ', 'Lymphatic progenitor  ', 'Megakaryocyte progenitor  ', 'Erythroid progenitor  ']","[0.5909688472747803, 0.14662626385688782, 0.11203334480524063, 0.08800315856933594, 0.062368329614400864]&['Pluripotent stem', 'Hematopoietic stem  ', 'Megakaryocyte progenitor  ', 'Lymphatic progenitor  ', 'Erythroid progenitor  ']","[0.7400655150413513, 0.11339981853961945, 0.059697289019823074, 0.05238474905490875, 0.03445267304778099]&['Pluripotent stem', 'Hematopoietic stem  ', 'Megakaryocyte progenitor  ', 'Lymphatic progenitor  ', 'Erythroid progenitor  ']","[0.832645833492279, 0.07335912436246872, 0.035899341106414795, 0.03211967647075653, 0.025976017117500305]&['Pluripotent stem', 'Hematopoietic stem  ', 'Lymphatic progenitor  ', 'Megakaryocyte progenitor  ', 'Erythroid progenitor  ']"
52,"[0.6120898723602295, 0.2206515520811081, 0.06377159804105759, 0.05628502741456032, 0.04720192402601242]&['Increased concentration of müllerian -inhibiting substance  ', 'Maternal androgen exposure  ', '17α -Hydroxyprogesterone deficiency  ', 'Presence of the sex -determining region Y gene  ', '5α -Reductase deficiency']","[0.39027610421180725, 0.3311125338077545, 0.14475806057453156, 0.0816880390048027, 0.05216527730226517]&['Increased concentration of müllerian -inhibiting substance  ', '17α -Hydroxyprogesterone deficiency  ', 'Maternal androgen exposure  ', '5α -Reductase deficiency', 'Presence of the sex -determining region Y gene  ']","[0.383129358291626, 0.3616124093532562, 0.17959986627101898, 0.05701109766960144, 0.018647365272045135]&['17α -Hydroxyprogesterone deficiency  ', 'Increased concentration of müllerian -inhibiting substance  ', 'Maternal androgen exposure  ', 'Presence of the sex -determining region Y gene  ', '5α -Reductase deficiency']","[0.3825549781322479, 0.3388587236404419, 0.18841049075126648, 0.056704141199588776, 0.03347163647413254]&['Increased concentration of müllerian -inhibiting substance  ', '17α -Hydroxyprogesterone deficiency  ', 'Maternal androgen exposure  ', 'Presence of the sex -determining region Y gene  ', '5α -Reductase deficiency']","[0.4921216070652008, 0.25912460684776306, 0.14395777881145477, 0.09420554339885712, 0.01059037633240223]&['Increased concentration of müllerian -inhibiting substance  ', '17α -Hydroxyprogesterone deficiency  ', 'Maternal androgen exposure  ', 'Presence of the sex -determining region Y gene  ', '5α -Reductase deficiency']"
53,"[0.33244070410728455, 0.3266112506389618, 0.25288745760917664, 0.07307642698287964, 0.014984172768890858]&['Urinary symptoms', 'Relationship with her family  ', 'Abnormal bleeding  ', 'Respiratory symptoms  ', 'Diet  ']","[0.6037306785583496, 0.26794978976249695, 0.07991541177034378, 0.027518967166543007, 0.02088514342904091]&['Urinary symptoms', 'Relationship with her family  ', 'Abnormal bleeding  ', 'Respiratory symptoms  ', 'Diet  ']","[0.3675594627857208, 0.20180019736289978, 0.17182381451129913, 0.13942281901836395, 0.11939366161823273]&['Urinary symptoms', 'Diet  ', 'Abnormal bleeding  ', 'Respiratory symptoms  ', 'Relationship with her family  ']","[0.4135519564151764, 0.3613065183162689, 0.08908646553754807, 0.0781242772936821, 0.0579308420419693]&['Urinary symptoms', 'Relationship with her family  ', 'Diet  ', 'Respiratory symptoms  ', 'Abnormal bleeding  ']","[0.561863124370575, 0.2599719762802124, 0.06920493394136429, 0.05821783095598221, 0.05074212700128555]&['Relationship with her family  ', 'Urinary symptoms', 'Respiratory symptoms  ', 'Diet  ', 'Abnormal bleeding  ']"
54,"[0.34452080726623535, 0.23451513051986694, 0.1928064525127411, 0.17448318004608154, 0.05367448925971985]&['Stimulation of luteinizing hormone synthesis', 'Inhibition of estrogen synthesis  ', 'Inhibition of 11β -hydroxylase activity  ', 'Inhibition of prostaglandin synthesis  ', 'Stimulation of follicle -stimulating hormone synthesis  ']","[0.7063358426094055, 0.23754477500915527, 0.02391088753938675, 0.021919801831245422, 0.01028869953006506]&['Stimulation of luteinizing hormone synthesis', 'Inhibition of 11β -hydroxylase activity  ', 'Inhibition of estrogen synthesis  ', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Inhibition of prostaglandin synthesis  ']","[0.5981402397155762, 0.1959146410226822, 0.09267481416463852, 0.08041225373744965, 0.032858073711395264]&['Inhibition of 11β -hydroxylase activity  ', 'Inhibition of estrogen synthesis  ', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Stimulation of luteinizing hormone synthesis', 'Inhibition of prostaglandin synthesis  ']","[0.7750656008720398, 0.09207422286272049, 0.0796191543340683, 0.04813782870769501, 0.005103175528347492]&['Stimulation of luteinizing hormone synthesis', 'Inhibition of 11β -hydroxylase activity  ', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Inhibition of estrogen synthesis  ', 'Inhibition of prostaglandin synthesis  ']","[0.5823829770088196, 0.2758573591709137, 0.07568484544754028, 0.046414654701948166, 0.019660193473100662]&['Inhibition of 11β -hydroxylase activity  ', 'Stimulation of luteinizing hormone synthesis', 'Inhibition of estrogen synthesis  ', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Inhibition of prostaglandin synthesis  ']"
55,"[0.8990768194198608, 0.04980384558439255, 0.025111429393291473, 0.0166325643658638, 0.009375397115945816]&['[(1.2/100) – (1.8/100)]/(1.8/100)', '[0.85 × (18/1000 –12/1000)]  ', '0.85 × (12/1000)  ', '0.85 × (18/1000)  ', '(18/1000) – (12/1000)  ']","[0.368988573551178, 0.20139136910438538, 0.18210528790950775, 0.15864476561546326, 0.08887003362178802]&['[0.85 × (18/1000 –12/1000)]  ', '[(1.2/100) – (1.8/100)]/(1.8/100)', '0.85 × (12/1000)  ', '0.85 × (18/1000)  ', '(18/1000) – (12/1000)  ']","[0.3572196364402771, 0.3119222819805145, 0.12770281732082367, 0.10512213408946991, 0.0980331152677536]&['[0.85 × (18/1000 –12/1000)]  ', '[(1.2/100) – (1.8/100)]/(1.8/100)', '0.85 × (12/1000)  ', '(18/1000) – (12/1000)  ', '0.85 × (18/1000)  ']","[0.33737412095069885, 0.2537630796432495, 0.2137944996356964, 0.17477160692214966, 0.020296726375818253]&['[(1.2/100) – (1.8/100)]/(1.8/100)', '0.85 × (18/1000)  ', '0.85 × (12/1000)  ', '[0.85 × (18/1000 –12/1000)]  ', '(18/1000) – (12/1000)  ']","[0.9014440178871155, 0.05866719409823418, 0.025065280497074127, 0.01171739213168621, 0.00310612958855927]&['[(1.2/100) – (1.8/100)]/(1.8/100)', '[0.85 × (18/1000 –12/1000)]  ', '0.85 × (12/1000)  ', '0.85 × (18/1000)  ', '(18/1000) – (12/1000)  ']"
56,"[0.507977306842804, 0.21095040440559387, 0.15272031724452972, 0.07187099009752274, 0.056480973958969116]&['""Why haven\'t you been able to stay off cigarettes?""', '""Are you aware that your lung condition is chronic at this point?""  ', '""Are there any reasons why you might want to quit smoking?""  ', '""The majority of your health issues would improve if you quit smoking.""  ', '""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ']","[0.514728307723999, 0.2185397893190384, 0.13632415235042572, 0.07049118727445602, 0.059916507452726364]&['""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""Why haven\'t you been able to stay off cigarettes?""', '""Are you aware that your lung condition is chronic at this point?""  ', '""The majority of your health issues would improve if you quit smoking.""  ', '""Are there any reasons why you might want to quit smoking?""  ']","[0.4499291777610779, 0.24343186616897583, 0.14231005311012268, 0.11213146895170212, 0.0521974116563797]&['""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""Are you aware that your lung condition is chronic at this point?""  ', '""Why haven\'t you been able to stay off cigarettes?""', '""The majority of your health issues would improve if you quit smoking.""  ', '""Are there any reasons why you might want to quit smoking?""  ']","[0.560009777545929, 0.16095753014087677, 0.14801177382469177, 0.07048160582780838, 0.06053931266069412]&['""Why haven\'t you been able to stay off cigarettes?""', '""Are you aware that your lung condition is chronic at this point?""  ', '""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""Are there any reasons why you might want to quit smoking?""  ', '""The majority of your health issues would improve if you quit smoking.""  ']","[0.27936357259750366, 0.26963719725608826, 0.2297191619873047, 0.13397054374217987, 0.08730950206518173]&['""Are you aware that your lung condition is chronic at this point?""  ', '""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""The majority of your health issues would improve if you quit smoking.""  ', '""Are there any reasons why you might want to quit smoking?""  ', '""Why haven\'t you been able to stay off cigarettes?""']"
57,"[0.5278525948524475, 0.21628761291503906, 0.18242742121219635, 0.03683589771389961, 0.03659643977880478]&['Inhibition of protein synthesis via loss of DNA helical structure  ', 'Inhibition of protein synthesis via binding to 50S ribosomal subunits and preventing peptide bond formation  ', 'Interference with bacterial wall synthesis', 'Binding to muscarinic acetylcholine receptors  ', 'Binding to nicotinic acetylcholine receptors  ']","[0.6146666407585144, 0.18600012362003326, 0.1730591207742691, 0.01461879350244999, 0.011655349284410477]&['Inhibition of protein synthesis via loss of DNA helical structure  ', 'Inhibition of protein synthesis via binding to 50S ribosomal subunits and preventing peptide bond formation  ', 'Interference with bacterial wall synthesis', 'Binding to nicotinic acetylcholine receptors  ', 'Binding to muscarinic acetylcholine receptors  ']","[0.48087528347969055, 0.40804991126060486, 0.08165274560451508, 0.016284111887216568, 0.01313795056194067]&['Interference with bacterial wall synthesis', 'Inhibition of protein synthesis via loss of DNA helical structure  ', 'Inhibition of protein synthesis via binding to 50S ribosomal subunits and preventing peptide bond formation  ', 'Binding to nicotinic acetylcholine receptors  ', 'Binding to muscarinic acetylcholine receptors  ']","[0.4727003276348114, 0.41207239031791687, 0.09544266760349274, 0.012798014096915722, 0.006986566819250584]&['Inhibition of protein synthesis via loss of DNA helical structure  ', 'Interference with bacterial wall synthesis', 'Inhibition of protein synthesis via binding to 50S ribosomal subunits and preventing peptide bond formation  ', 'Binding to muscarinic acetylcholine receptors  ', 'Binding to nicotinic acetylcholine receptors  ']","[0.4949752986431122, 0.28810620307922363, 0.13876542448997498, 0.039682116359472275, 0.03847098723053932]&['Inhibition of protein synthesis via loss of DNA helical structure  ', 'Interference with bacterial wall synthesis', 'Inhibition of protein synthesis via binding to 50S ribosomal subunits and preventing peptide bond formation  ', 'Binding to muscarinic acetylcholine receptors  ', 'Binding to nicotinic acetylcholine receptors  ']"
58,"[0.7139926552772522, 0.16688740253448486, 0.0778486579656601, 0.02789401076734066, 0.013377280905842781]&['""I’m very sorry, but the baby will not survive.""', '""I will do everything I can to save the baby.""  ', '""I will ask for a second opinion.""  ', '""I will call for a medical ethics consultation.""  ', '""I will call the father of the baby to get his opinion as well.""  ']","[0.4133579432964325, 0.2980089485645294, 0.16615597903728485, 0.0703972801566124, 0.05207980051636696]&['""I’m very sorry, but the baby will not survive.""', '""I will ask for a second opinion.""  ', '""I will do everything I can to save the baby.""  ', '""I will call for a medical ethics consultation.""  ', '""I will call the father of the baby to get his opinion as well.""  ']","[0.6666216850280762, 0.16481827199459076, 0.13088014721870422, 0.020668327808380127, 0.017011545598506927]&['""I’m very sorry, but the baby will not survive.""', '""I will ask for a second opinion.""  ', '""I will call for a medical ethics consultation.""  ', '""I will call the father of the baby to get his opinion as well.""  ', '""I will do everything I can to save the baby.""  ']","[0.6271477937698364, 0.1403765082359314, 0.12041712552309036, 0.07463384419679642, 0.0374247170984745]&['""I’m very sorry, but the baby will not survive.""', '""I will ask for a second opinion.""  ', '""I will call for a medical ethics consultation.""  ', '""I will do everything I can to save the baby.""  ', '""I will call the father of the baby to get his opinion as well.""  ']","[0.7646588087081909, 0.10302813351154327, 0.07418499141931534, 0.036542050540447235, 0.02158605307340622]&['""I’m very sorry, but the baby will not survive.""', '""I will do everything I can to save the baby.""  ', '""I will ask for a second opinion.""  ', '""I will call for a medical ethics consultation.""  ', '""I will call the father of the baby to get his opinion as well.""  ']"
59,"[0.828106701374054, 0.08771511167287827, 0.030792750418186188, 0.030557433143258095, 0.022828012704849243]&['Tick', 'Sand fly  ', 'Flea  ', 'Spider  ', 'Mosquito  ']","[0.6981280446052551, 0.19348204135894775, 0.045809727162122726, 0.04136275500059128, 0.02121748775243759]&['Tick', 'Sand fly  ', 'Mosquito  ', 'Flea  ', 'Spider  ']","[0.5700293779373169, 0.19381418824195862, 0.11555957049131393, 0.09921439737081528, 0.021382439881563187]&['Tick', 'Sand fly  ', 'Flea  ', 'Mosquito  ', 'Spider  ']","[0.5052736401557922, 0.25464290380477905, 0.11200722306966782, 0.1027025505900383, 0.0253736712038517]&['Tick', 'Sand fly  ', 'Mosquito  ', 'Flea  ', 'Spider  ']","[0.3507636487483978, 0.30060601234436035, 0.23237472772598267, 0.09804155677556992, 0.01821407675743103]&['Sand fly  ', 'Tick', 'Mosquito  ', 'Flea  ', 'Spider  ']"
