,Original,Below Basic,Basic,Intermediate,Advanced
55,"[0.4292256236076355, 0.20919917523860931, 0.17831416428089142, 0.1479923278093338, 0.03526865690946579]&['0.85 × (12/1000)  ', '0.85 × (18/1000)  ', '(18/1000) – (12/1000)  ', '[(1.2/100) – (1.8/100)]/(1.8/100)', '[0.85 × (18/1000 –12/1000)]  ']","[0.43914303183555603, 0.2767353951931, 0.19656912982463837, 0.08276098966598511, 0.004791424609720707]&['(18/1000) – (12/1000)  ', '[0.85 × (18/1000 –12/1000)]  ', '0.85 × (18/1000)  ', '0.85 × (12/1000)  ', '[(1.2/100) – (1.8/100)]/(1.8/100)']","[0.4282599687576294, 0.2346935123205185, 0.2077745646238327, 0.12318079173564911, 0.006091195624321699]&['0.85 × (18/1000)  ', '(18/1000) – (12/1000)  ', '0.85 × (12/1000)  ', '[0.85 × (18/1000 –12/1000)]  ', '[(1.2/100) – (1.8/100)]/(1.8/100)']","[0.5009520053863525, 0.21605467796325684, 0.14406467974185944, 0.09897559881210327, 0.03995300829410553]&['0.85 × (18/1000)  ', '0.85 × (12/1000)  ', '[0.85 × (18/1000 –12/1000)]  ', '(18/1000) – (12/1000)  ', '[(1.2/100) – (1.8/100)]/(1.8/100)']","[0.6000133752822876, 0.27701297402381897, 0.07066033035516739, 0.04656502604484558, 0.005748319905251265]&['0.85 × (18/1000)  ', '0.85 × (12/1000)  ', '(18/1000) – (12/1000)  ', '[0.85 × (18/1000 –12/1000)]  ', '[(1.2/100) – (1.8/100)]/(1.8/100)']"
56,"[0.688235878944397, 0.22423064708709717, 0.04772206023335457, 0.02125556953251362, 0.01855582743883133]&['""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""The majority of your health issues would improve if you quit smoking.""  ', '""Are there any reasons why you might want to quit smoking?""  ', '""Why haven\'t you been able to stay off cigarettes?""', '""Are you aware that your lung condition is chronic at this point?""  ']","[0.5773071050643921, 0.361413836479187, 0.02978813834488392, 0.024689054116606712, 0.00680190185084939]&['""Are there any reasons why you might want to quit smoking?""  ', '""The majority of your health issues would improve if you quit smoking.""  ', '""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""Are you aware that your lung condition is chronic at this point?""  ', '""Why haven\'t you been able to stay off cigarettes?""']","[0.6411364674568176, 0.22498950362205505, 0.08157136291265488, 0.051777493208646774, 0.0005252344417385757]&['""Are there any reasons why you might want to quit smoking?""  ', '""The majority of your health issues would improve if you quit smoking.""  ', '""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""Are you aware that your lung condition is chronic at this point?""  ', '""Why haven\'t you been able to stay off cigarettes?""']","[0.5179151296615601, 0.3682752251625061, 0.06613311916589737, 0.04722180217504501, 0.00045469857286661863]&['""Are there any reasons why you might want to quit smoking?""  ', '""The majority of your health issues would improve if you quit smoking.""  ', '""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""Are you aware that your lung condition is chronic at this point?""  ', '""Why haven\'t you been able to stay off cigarettes?""']","[0.4266258776187897, 0.23658356070518494, 0.18836580216884613, 0.13896436989307404, 0.009460358880460262]&['""Are there any reasons why you might want to quit smoking?""  ', '""The majority of your health issues would improve if you quit smoking.""  ', '""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""Are you aware that your lung condition is chronic at this point?""  ', '""Why haven\'t you been able to stay off cigarettes?""']"
57,"[0.4364108443260193, 0.3023656904697418, 0.2032773494720459, 0.04438633471727371, 0.013559762388467789]&['Inhibition of protein synthesis via binding to 50S ribosomal subunits and preventing peptide bond formation  ', 'Binding to muscarinic acetylcholine receptors  ', 'Interference with bacterial wall synthesis', 'Binding to nicotinic acetylcholine receptors  ', 'Inhibition of protein synthesis via loss of DNA helical structure  ']","[0.37764403223991394, 0.2296420931816101, 0.17570605874061584, 0.12238951772451401, 0.09461832791566849]&['Interference with bacterial wall synthesis', 'Inhibition of protein synthesis via binding to 50S ribosomal subunits and preventing peptide bond formation  ', 'Binding to nicotinic acetylcholine receptors  ', 'Binding to muscarinic acetylcholine receptors  ', 'Inhibition of protein synthesis via loss of DNA helical structure  ']","[0.8426663875579834, 0.09381787478923798, 0.05171310156583786, 0.00640080776065588, 0.005401799455285072]&['Interference with bacterial wall synthesis', 'Binding to muscarinic acetylcholine receptors  ', 'Inhibition of protein synthesis via binding to 50S ribosomal subunits and preventing peptide bond formation  ', 'Binding to nicotinic acetylcholine receptors  ', 'Inhibition of protein synthesis via loss of DNA helical structure  ']","[0.666824460029602, 0.3013524115085602, 0.025630412623286247, 0.004838175605982542, 0.0013545576948672533]&['Binding to muscarinic acetylcholine receptors  ', 'Interference with bacterial wall synthesis', 'Binding to nicotinic acetylcholine receptors  ', 'Inhibition of protein synthesis via loss of DNA helical structure  ', 'Inhibition of protein synthesis via binding to 50S ribosomal subunits and preventing peptide bond formation  ']","[0.6077514886856079, 0.30749836564064026, 0.037210747599601746, 0.026969455182552338, 0.02056986466050148]&['Interference with bacterial wall synthesis', 'Binding to muscarinic acetylcholine receptors  ', 'Inhibition of protein synthesis via loss of DNA helical structure  ', 'Binding to nicotinic acetylcholine receptors  ', 'Inhibition of protein synthesis via binding to 50S ribosomal subunits and preventing peptide bond formation  ']"
58,"[0.3668883442878723, 0.18918593227863312, 0.15554837882518768, 0.15044209361076355, 0.13793528079986572]&['""I will call for a medical ethics consultation.""  ', '""I’m very sorry, but the baby will not survive.""', '""I will call the father of the baby to get his opinion as well.""  ', '""I will ask for a second opinion.""  ', '""I will do everything I can to save the baby.""  ']","[0.29274502396583557, 0.24130083620548248, 0.20176473259925842, 0.18811532855033875, 0.07607413828372955]&['""I will call the father of the baby to get his opinion as well.""  ', '""I will do everything I can to save the baby.""  ', '""I will ask for a second opinion.""  ', '""I’m very sorry, but the baby will not survive.""', '""I will call for a medical ethics consultation.""  ']","[0.6117197275161743, 0.18284070491790771, 0.17119139432907104, 0.03385132923722267, 0.0003968070086557418]&['""I will call for a medical ethics consultation.""  ', '""I will ask for a second opinion.""  ', '""I will call the father of the baby to get his opinion as well.""  ', '""I will do everything I can to save the baby.""  ', '""I’m very sorry, but the baby will not survive.""']","[0.6473015546798706, 0.14714978635311127, 0.1257045865058899, 0.04650958254933357, 0.033334556967020035]&['""I will call for a medical ethics consultation.""  ', '""I will ask for a second opinion.""  ', '""I will call the father of the baby to get his opinion as well.""  ', '""I will do everything I can to save the baby.""  ', '""I’m very sorry, but the baby will not survive.""']","[0.6204870343208313, 0.2202686071395874, 0.10586558282375336, 0.0460667684674263, 0.007312039844691753]&['""I will call for a medical ethics consultation.""  ', '""I will call the father of the baby to get his opinion as well.""  ', '""I will ask for a second opinion.""  ', '""I will do everything I can to save the baby.""  ', '""I’m very sorry, but the baby will not survive.""']"
59,"[0.43264999985694885, 0.2816169261932373, 0.21270929276943207, 0.048041701316833496, 0.024982059374451637]&['Flea  ', 'Tick', 'Mosquito  ', 'Sand fly  ', 'Spider  ']","[0.6631872653961182, 0.1554071009159088, 0.13445858657360077, 0.04228668287396431, 0.004660431295633316]&['Mosquito  ', 'Flea  ', 'Spider  ', 'Tick', 'Sand fly  ']","[0.6628360748291016, 0.2463272362947464, 0.06081533804535866, 0.016490107402205467, 0.013531263917684555]&['Mosquito  ', 'Flea  ', 'Spider  ', 'Sand fly  ', 'Tick']","[0.8136991858482361, 0.0875612199306488, 0.07356799393892288, 0.01928301528096199, 0.005888611543923616]&['Mosquito  ', 'Spider  ', 'Flea  ', 'Tick', 'Sand fly  ']","[0.7991366386413574, 0.1405133455991745, 0.029600970447063446, 0.019678276032209396, 0.011070804670453072]&['Mosquito  ', 'Flea  ', 'Spider  ', 'Sand fly  ', 'Tick']"
60,"[0.34685856103897095, 0.24226143956184387, 0.16791316866874695, 0.1466616541147232, 0.09630513191223145]&['Sodium', 'Potassium  ', 'Calcium  ', 'Magnesium  ', 'Chloride  ']","[0.46957680583000183, 0.3138146996498108, 0.11236196011304855, 0.08694186806678772, 0.017304671928286552]&['Sodium', 'Potassium  ', 'Chloride  ', 'Magnesium  ', 'Calcium  ']","[0.4949398934841156, 0.29878711700439453, 0.10709276050329208, 0.06957816332578659, 0.029602065682411194]&['Sodium', 'Potassium  ', 'Calcium  ', 'Chloride  ', 'Magnesium  ']","[0.7041661143302917, 0.1625148057937622, 0.06453336030244827, 0.03702387586236, 0.03176183998584747]&['Sodium', 'Potassium  ', 'Chloride  ', 'Calcium  ', 'Magnesium  ']","[0.762580394744873, 0.12347038090229034, 0.06434670835733414, 0.02935568429529667, 0.020246876403689384]&['Sodium', 'Chloride  ', 'Potassium  ', 'Calcium  ', 'Magnesium  ']"
61,"[0.5424254536628723, 0.32726192474365234, 0.044894296675920486, 0.03271210566163063, 0.02899010479450226, 0.02371606044471264]&['Newborn prolactin', 'Maternal estrogen  ', 'Newborn progesterone  ', 'Newborn estrogen  ', 'Maternal progesterone  ', 'Maternal prolactin  ']","[0.31295260787010193, 0.19871744513511658, 0.16418039798736572, 0.11493723094463348, 0.10472595691680908, 0.10448633134365082]&['Maternal progesterone  ', 'Newborn progesterone  ', 'Maternal prolactin  ', 'Newborn prolactin', 'Newborn estrogen  ', 'Maternal estrogen  ']","[0.41454631090164185, 0.3735273778438568, 0.11852453649044037, 0.04698051139712334, 0.023566966876387596, 0.02285435050725937]&['Maternal estrogen  ', 'Newborn prolactin', 'Maternal prolactin  ', 'Maternal progesterone  ', 'Newborn progesterone  ', 'Newborn estrogen  ']","[0.345401793718338, 0.3234662413597107, 0.1166665330529213, 0.08879651129245758, 0.08319553732872009, 0.04247331619262695]&['Newborn prolactin', 'Maternal estrogen  ', 'Newborn progesterone  ', 'Maternal prolactin  ', 'Maternal progesterone  ', 'Newborn estrogen  ']","[0.5221653580665588, 0.21162986755371094, 0.1516629457473755, 0.05650608241558075, 0.03262099251151085, 0.025414790958166122]&['Newborn prolactin', 'Maternal estrogen  ', 'Newborn progesterone  ', 'Maternal prolactin  ', 'Maternal progesterone  ', 'Newborn estrogen  ']"
62,"[0.8090589046478271, 0.07864785194396973, 0.04674205183982849, 0.0427316352725029, 0.02281949855387211]&['Staphylococcus aureus', 'Pseudomonas aeruginosa  ', 'Clostridium tetani  ', 'Mycobacterium abscessus  ', 'Pasteurella multocida  ']","[0.5547267198562622, 0.2284608781337738, 0.11981305480003357, 0.06028958037495613, 0.036709751933813095]&['Pseudomonas aeruginosa  ', 'Pasteurella multocida  ', 'Clostridium tetani  ', 'Staphylococcus aureus', 'Mycobacterium abscessus  ']","[0.49046584963798523, 0.184182807803154, 0.15542927384376526, 0.15062853693962097, 0.01929355598986149]&['Pseudomonas aeruginosa  ', 'Clostridium tetani  ', 'Mycobacterium abscessus  ', 'Pasteurella multocida  ', 'Staphylococcus aureus']","[0.43642929196357727, 0.223202183842659, 0.17805467545986176, 0.13884086906909943, 0.023472903296351433]&['Pseudomonas aeruginosa  ', 'Mycobacterium abscessus  ', 'Clostridium tetani  ', 'Pasteurella multocida  ', 'Staphylococcus aureus']","[0.4680301547050476, 0.21392811834812164, 0.17017808556556702, 0.1267329752445221, 0.021130716428160667]&['Pseudomonas aeruginosa  ', 'Clostridium tetani  ', 'Pasteurella multocida  ', 'Mycobacterium abscessus  ', 'Staphylococcus aureus']"
63,"[0.7716328501701355, 0.1847829520702362, 0.019011149182915688, 0.01086764968931675, 0.009672594256699085, 0.004032840020954609]&['Osteoclast proliferation  ', 'Phosphorus excretion', 'Calcium excretion  ', 'Osteoblast proliferation  ', 'Calcium absorption  ', 'Phosphorus absorption  ']","[0.818764865398407, 0.12422268837690353, 0.03898124769330025, 0.009291782975196838, 0.004882798995822668, 0.003856601193547249]&['Phosphorus absorption  ', 'Osteoclast proliferation  ', 'Osteoblast proliferation  ', 'Phosphorus excretion', 'Calcium absorption  ', 'Calcium excretion  ']","[0.4138590395450592, 0.25032946467399597, 0.16787958145141602, 0.06379201263189316, 0.06309452652931213, 0.041045352816581726]&['Osteoclast proliferation  ', 'Phosphorus excretion', 'Osteoblast proliferation  ', 'Calcium excretion  ', 'Phosphorus absorption  ', 'Calcium absorption  ']","[0.7184646725654602, 0.09220965951681137, 0.09064694494009018, 0.04506043344736099, 0.03584232181310654, 0.017776042222976685]&['Osteoclast proliferation  ', 'Phosphorus absorption  ', 'Osteoblast proliferation  ', 'Phosphorus excretion', 'Calcium excretion  ', 'Calcium absorption  ']","[0.7117498517036438, 0.1729193925857544, 0.050499238073825836, 0.033780537545681, 0.022410279139876366, 0.008640669286251068]&['Osteoclast proliferation  ', 'Phosphorus excretion', 'Phosphorus absorption  ', 'Osteoblast proliferation  ', 'Calcium excretion  ', 'Calcium absorption  ']"
64,"[0.4200817942619324, 0.3857687711715698, 0.1600099503993988, 0.022880932316184044, 0.01125854067504406]&['IgE -mediated allergic reaction to doxycycline  ', 'Secretion of bacterial endotoxins', 'Release of bacterial products producing acute inflammation  ', 'Exacerbation of infection by Borrelia burgdorferi  ', 'Infection -mediated sepsis  ']","[0.4309941530227661, 0.35722723603248596, 0.09861289709806442, 0.09129644930362701, 0.021869303658604622]&['Exacerbation of infection by Borrelia burgdorferi  ', 'IgE -mediated allergic reaction to doxycycline  ', 'Secretion of bacterial endotoxins', 'Release of bacterial products producing acute inflammation  ', 'Infection -mediated sepsis  ']","[0.632803738117218, 0.20920048654079437, 0.08778005093336105, 0.04323824495077133, 0.026977472007274628]&['IgE -mediated allergic reaction to doxycycline  ', 'Exacerbation of infection by Borrelia burgdorferi  ', 'Infection -mediated sepsis  ', 'Secretion of bacterial endotoxins', 'Release of bacterial products producing acute inflammation  ']","[0.6925452947616577, 0.17033852636814117, 0.052400410175323486, 0.04753896966576576, 0.03717680275440216]&['IgE -mediated allergic reaction to doxycycline  ', 'Exacerbation of infection by Borrelia burgdorferi  ', 'Release of bacterial products producing acute inflammation  ', 'Infection -mediated sepsis  ', 'Secretion of bacterial endotoxins']","[0.40792903304100037, 0.3078325390815735, 0.22389978170394897, 0.055936310440301895, 0.004402393475174904]&['IgE -mediated allergic reaction to doxycycline  ', 'Exacerbation of infection by Borrelia burgdorferi  ', 'Secretion of bacterial endotoxins', 'Release of bacterial products producing acute inflammation  ', 'Infection -mediated sepsis  ']"
65,"[0.43014881014823914, 0.3261280953884125, 0.21078559756278992, 0.02446048893034458, 0.008476956747472286]&['Adrenocorticotropic hormone  ', 'Gonadotropin -releasing hormone  ', 'Aldosterone  ', 'Growth hormone', 'Androgen  ']","[0.6954329609870911, 0.17035186290740967, 0.08048613369464874, 0.032849084585905075, 0.020879969000816345]&['Aldosterone  ', 'Androgen  ', 'Growth hormone', 'Gonadotropin -releasing hormone  ', 'Adrenocorticotropic hormone  ']","[0.506754994392395, 0.2762143313884735, 0.14240363240242004, 0.04476810619235039, 0.029858941212296486]&['Gonadotropin -releasing hormone  ', 'Aldosterone  ', 'Adrenocorticotropic hormone  ', 'Growth hormone', 'Androgen  ']","[0.4329126179218292, 0.41736799478530884, 0.06316622346639633, 0.06143955513834953, 0.025113550946116447]&['Growth hormone', 'Aldosterone  ', 'Androgen  ', 'Gonadotropin -releasing hormone  ', 'Adrenocorticotropic hormone  ']","[0.6108119487762451, 0.16033466160297394, 0.15129563212394714, 0.051139019429683685, 0.02641874924302101]&['Aldosterone  ', 'Adrenocorticotropic hormone  ', 'Gonadotropin -releasing hormone  ', 'Growth hormone', 'Androgen  ']"
66,"[0.39054015278816223, 0.29659390449523926, 0.2516772747039795, 0.04659651219844818, 0.014592181891202927]&['Proximal tubular dilation with loss of brush border', 'Mesangial expansion with glomerular basement membrane thickening  ', 'Glomerular hypertrophy with hemorrhage and necrosis  ', 'Collapsing focal segmental glomerulosclerosis  ', 'Interstitial inflammatory infiltrate  ']","[0.4452059268951416, 0.2360324114561081, 0.1924806386232376, 0.07205075770616531, 0.05423027649521828]&['Proximal tubular dilation with loss of brush border', 'Glomerular hypertrophy with hemorrhage and necrosis  ', 'Mesangial expansion with glomerular basement membrane thickening  ', 'Collapsing focal segmental glomerulosclerosis  ', 'Interstitial inflammatory infiltrate  ']","[0.37409642338752747, 0.21913164854049683, 0.18888607621192932, 0.15635401010513306, 0.06153178960084915]&['Mesangial expansion with glomerular basement membrane thickening  ', 'Collapsing focal segmental glomerulosclerosis  ', 'Glomerular hypertrophy with hemorrhage and necrosis  ', 'Proximal tubular dilation with loss of brush border', 'Interstitial inflammatory infiltrate  ']","[0.3009542226791382, 0.28658315539360046, 0.23267453908920288, 0.14708849787712097, 0.032699599862098694]&['Mesangial expansion with glomerular basement membrane thickening  ', 'Glomerular hypertrophy with hemorrhage and necrosis  ', 'Collapsing focal segmental glomerulosclerosis  ', 'Proximal tubular dilation with loss of brush border', 'Interstitial inflammatory infiltrate  ']","[0.3041379153728485, 0.2968081533908844, 0.16934721171855927, 0.1508944183588028, 0.07881233096122742]&['Collapsing focal segmental glomerulosclerosis  ', 'Glomerular hypertrophy with hemorrhage and necrosis  ', 'Mesangial expansion with glomerular basement membrane thickening  ', 'Proximal tubular dilation with loss of brush border', 'Interstitial inflammatory infiltrate  ']"
67,"[0.4007648527622223, 0.2768251895904541, 0.1441696435213089, 0.0540907196700573, 0.04206344857811928, 0.04147599637508392, 0.029146643355488777, 0.011463591828942299]&['Opening of glutamate channels  ', 'Enhancement of the effect of postsynaptic γ -aminobutyric acid (GABA)  ', 'Decreased activity of dopamine transporters  ', 'Stimulation of 5 -hydroxytryptophan receptors', 'Increased GABA transaminase activity  ', 'Blockade of dopamine receptors  ', 'Inhibition of glutamate release  ', 'Inhibition of serotonin reuptake  ']","[0.4887068271636963, 0.3253749907016754, 0.08261903375387192, 0.04035211727023125, 0.029930857941508293, 0.01460216660052538, 0.011454220861196518, 0.006959773134440184]&['Stimulation of 5 -hydroxytryptophan receptors', 'Enhancement of the effect of postsynaptic γ -aminobutyric acid (GABA)  ', 'Blockade of dopamine receptors  ', 'Inhibition of glutamate release  ', 'Increased GABA transaminase activity  ', 'Inhibition of serotonin reuptake  ', 'Decreased activity of dopamine transporters  ', 'Opening of glutamate channels  ']","[0.6339671611785889, 0.14497791230678558, 0.11560934782028198, 0.0390150286257267, 0.021478740498423576, 0.02099398523569107, 0.01777675747871399, 0.006181094329804182]&['Enhancement of the effect of postsynaptic γ -aminobutyric acid (GABA)  ', 'Blockade of dopamine receptors  ', 'Stimulation of 5 -hydroxytryptophan receptors', 'Increased GABA transaminase activity  ', 'Inhibition of glutamate release  ', 'Decreased activity of dopamine transporters  ', 'Inhibition of serotonin reuptake  ', 'Opening of glutamate channels  ']","[0.537757396697998, 0.14954523742198944, 0.10863001644611359, 0.06322677433490753, 0.059019286185503006, 0.05082571506500244, 0.01889669895172119, 0.012098846957087517]&['Enhancement of the effect of postsynaptic γ -aminobutyric acid (GABA)  ', 'Stimulation of 5 -hydroxytryptophan receptors', 'Decreased activity of dopamine transporters  ', 'Increased GABA transaminase activity  ', 'Inhibition of glutamate release  ', 'Opening of glutamate channels  ', 'Inhibition of serotonin reuptake  ', 'Blockade of dopamine receptors  ']","[0.34413278102874756, 0.17813493311405182, 0.13237127661705017, 0.12080951780080795, 0.10275455564260483, 0.0901106595993042, 0.020653806626796722, 0.011032420210540295]&['Stimulation of 5 -hydroxytryptophan receptors', 'Inhibition of glutamate release  ', 'Opening of glutamate channels  ', 'Enhancement of the effect of postsynaptic γ -aminobutyric acid (GABA)  ', 'Decreased activity of dopamine transporters  ', 'Increased GABA transaminase activity  ', 'Inhibition of serotonin reuptake  ', 'Blockade of dopamine receptors  ']"
68,"[0.9101341962814331, 0.07667426019906998, 0.00850807037204504, 0.0039262245409190655, 0.0007572430185973644]&['21 -Hydroxylase deficiency', 'Exogenous sex steroid secretion  ', 'Germline GNAS  activating mutation  ', 'Central activation of neurons  ', 'Ectopic prolactin secretion  ']","[0.5133007168769836, 0.376474529504776, 0.1077723428606987, 0.0017747193342074752, 0.0006776961381547153]&['21 -Hydroxylase deficiency', 'Central activation of neurons  ', 'Exogenous sex steroid secretion  ', 'Ectopic prolactin secretion  ', 'Germline GNAS  activating mutation  ']","[0.5813318490982056, 0.2646447718143463, 0.14365895092487335, 0.008055280894041061, 0.002309164498001337]&['Central activation of neurons  ', '21 -Hydroxylase deficiency', 'Exogenous sex steroid secretion  ', 'Germline GNAS  activating mutation  ', 'Ectopic prolactin secretion  ']","[0.8014282584190369, 0.10505400598049164, 0.08359090238809586, 0.0057254359126091, 0.004201402887701988]&['21 -Hydroxylase deficiency', 'Central activation of neurons  ', 'Exogenous sex steroid secretion  ', 'Germline GNAS  activating mutation  ', 'Ectopic prolactin secretion  ']","[0.67995685338974, 0.20085424184799194, 0.11029554903507233, 0.007083649281412363, 0.0018097074935212731]&['21 -Hydroxylase deficiency', 'Central activation of neurons  ', 'Exogenous sex steroid secretion  ', 'Germline GNAS  activating mutation  ', 'Ectopic prolactin secretion  ']"
69,"[0.704034686088562, 0.24834716320037842, 0.0405123196542263, 0.005535265896469355, 0.0015705942641943693]&['Urea cycle', 'Purine metabolism  ', 'Cytochrome P450 activity  ', 'Bile salt metabolism  ', 'Cholesterol metabolism  ']","[0.7539679408073425, 0.16077885031700134, 0.06931068748235703, 0.011586928740143776, 0.004355580545961857]&['Purine metabolism  ', 'Urea cycle', 'Bile salt metabolism  ', 'Cytochrome P450 activity  ', 'Cholesterol metabolism  ']","[0.4840630292892456, 0.42769327759742737, 0.05353451520204544, 0.031046822667121887, 0.0036623883061110973]&['Purine metabolism  ', 'Urea cycle', 'Cytochrome P450 activity  ', 'Bile salt metabolism  ', 'Cholesterol metabolism  ']","[0.8485254645347595, 0.07609691470861435, 0.04176539555191994, 0.031145211309194565, 0.0024669840931892395]&['Purine metabolism  ', 'Urea cycle', 'Bile salt metabolism  ', 'Cytochrome P450 activity  ', 'Cholesterol metabolism  ']","[0.6691790223121643, 0.21002157032489777, 0.0772903636097908, 0.02738407626748085, 0.01612495258450508]&['Urea cycle', 'Purine metabolism  ', 'Bile salt metabolism  ', 'Cholesterol metabolism  ', 'Cytochrome P450 activity  ']"
70,"[0.644960880279541, 0.186025932431221, 0.084296315908432, 0.06072396785020828, 0.02399289421737194]&['Lipase  ', 'Lactase  ', 'Amylase  ', 'Protease  ', 'Tryptase']","[0.5049299001693726, 0.40423333644866943, 0.05409781634807587, 0.03361853212118149, 0.003120408160611987]&['Lactase  ', 'Amylase  ', 'Protease  ', 'Lipase  ', 'Tryptase']","[0.40282580256462097, 0.29595425724983215, 0.2477104365825653, 0.029085464775562286, 0.024424081668257713]&['Protease  ', 'Amylase  ', 'Lactase  ', 'Lipase  ', 'Tryptase']","[0.539033830165863, 0.2325882911682129, 0.12939542531967163, 0.09730546921491623, 0.0016770316287875175]&['Amylase  ', 'Lactase  ', 'Protease  ', 'Lipase  ', 'Tryptase']","[0.40253016352653503, 0.2730979323387146, 0.23043569922447205, 0.0848565623164177, 0.009079682640731335]&['Lactase  ', 'Amylase  ', 'Protease  ', 'Lipase  ', 'Tryptase']"
71,"[0.5169867873191833, 0.15056294202804565, 0.12508316338062286, 0.08119595050811768, 0.04032225161790848, 0.039731789380311966, 0.026683451607823372, 0.01943371258676052]&['Hypoglycemia caused by excess exogenous insulin  ', 'Hyperglycemia caused by insufficient exogenous insulin  ', 'Sleep terror disorder', 'Hypoglycemia caused by increased glucagon secretion  ', 'Hyperglycemia caused by increased glucose consumption  ', 'Hyperglycemia caused by increased glycogen metabolism  ', 'Nightmare disorder  ', 'Hypoglycemia caused by excessive renal glucose loss  ']","[0.5324296951293945, 0.17853595316410065, 0.09482597559690475, 0.07158295065164566, 0.06033852696418762, 0.042834095656871796, 0.01776932179927826, 0.0016835166607052088]&['Hyperglycemia caused by increased glucose consumption  ', 'Hypoglycemia caused by increased glucagon secretion  ', 'Nightmare disorder  ', 'Hyperglycemia caused by increased glycogen metabolism  ', 'Hyperglycemia caused by insufficient exogenous insulin  ', 'Hypoglycemia caused by excessive renal glucose loss  ', 'Hypoglycemia caused by excess exogenous insulin  ', 'Sleep terror disorder']","[0.7437836527824402, 0.1101326048374176, 0.03492351621389389, 0.03440415859222412, 0.03373080864548683, 0.02559364028275013, 0.010706517845392227, 0.006725108250975609]&['Hypoglycemia caused by excess exogenous insulin  ', 'Hyperglycemia caused by insufficient exogenous insulin  ', 'Hypoglycemia caused by excessive renal glucose loss  ', 'Hyperglycemia caused by increased glycogen metabolism  ', 'Sleep terror disorder', 'Hyperglycemia caused by increased glucose consumption  ', 'Hypoglycemia caused by increased glucagon secretion  ', 'Nightmare disorder  ']","[0.6745566725730896, 0.13085322082042694, 0.06750603020191193, 0.04580023139715195, 0.03400164097547531, 0.03095923736691475, 0.014022309333086014, 0.002300648484379053]&['Hypoglycemia caused by excess exogenous insulin  ', 'Hyperglycemia caused by insufficient exogenous insulin  ', 'Hyperglycemia caused by increased glucose consumption  ', 'Hyperglycemia caused by increased glycogen metabolism  ', 'Sleep terror disorder', 'Hypoglycemia caused by excessive renal glucose loss  ', 'Hypoglycemia caused by increased glucagon secretion  ', 'Nightmare disorder  ']","[0.7392691969871521, 0.11162859946489334, 0.06765267997980118, 0.04303166642785072, 0.017410125583410263, 0.010114273987710476, 0.006355060264468193, 0.004538407549262047]&['Hypoglycemia caused by excess exogenous insulin  ', 'Sleep terror disorder', 'Hyperglycemia caused by insufficient exogenous insulin  ', 'Hyperglycemia caused by increased glucose consumption  ', 'Hyperglycemia caused by increased glycogen metabolism  ', 'Nightmare disorder  ', 'Hypoglycemia caused by excessive renal glucose loss  ', 'Hypoglycemia caused by increased glucagon secretion  ']"
72,"[0.6401381492614746, 0.20768438279628754, 0.0730135440826416, 0.062121108174324036, 0.01704281009733677]&['Phenylethanolamine N-methyltransferase  ', 'Tyrosine hydroxylase', 'Dopamine β -hydroxylase  ', 'Monoamine oxidase B  ', 'Aromatic L-amino acid decarboxylase  ']","[0.4236786365509033, 0.3431963622570038, 0.10657886415719986, 0.06821472942829132, 0.05833141505718231]&['Aromatic L-amino acid decarboxylase  ', 'Tyrosine hydroxylase', 'Phenylethanolamine N-methyltransferase  ', 'Dopamine β -hydroxylase  ', 'Monoamine oxidase B  ']","[0.35254335403442383, 0.3311880826950073, 0.16671393811702728, 0.10301386564970016, 0.046540793031454086]&['Aromatic L-amino acid decarboxylase  ', 'Tyrosine hydroxylase', 'Phenylethanolamine N-methyltransferase  ', 'Dopamine β -hydroxylase  ', 'Monoamine oxidase B  ']","[0.49387848377227783, 0.1623363047838211, 0.15126700699329376, 0.12641766667366028, 0.06610055267810822]&['Aromatic L-amino acid decarboxylase  ', 'Phenylethanolamine N-methyltransferase  ', 'Dopamine β -hydroxylase  ', 'Tyrosine hydroxylase', 'Monoamine oxidase B  ']","[0.6782345771789551, 0.1689099669456482, 0.08357830345630646, 0.05517717823386192, 0.014099963009357452]&['Tyrosine hydroxylase', 'Aromatic L-amino acid decarboxylase  ', 'Phenylethanolamine N-methyltransferase  ', 'Dopamine β -hydroxylase  ', 'Monoamine oxidase B  ']"
