,Original,Below Basic,Basic,Intermediate,Advanced
43,"[0.4909171760082245, 0.3211418688297272, 0.13316470384597778, 0.030702512711286545, 0.02407371997833252]&['""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ', '""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ', '""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""']","[0.45356285572052, 0.317139208316803, 0.1395144909620285, 0.06958797574043274, 0.02019546926021576]&['""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ', '""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ', '""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""']","[0.48109304904937744, 0.21783596277236938, 0.21304532885551453, 0.07170194387435913, 0.016323762014508247]&['""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ', '""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ', '""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""']","[0.6370670795440674, 0.2862098515033722, 0.028664927929639816, 0.024753320962190628, 0.023304855450987816]&['""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ', '""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""', '""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ', '""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ']","[0.7357790470123291, 0.11233063042163849, 0.09075798094272614, 0.04453055188059807, 0.016601810231804848]&['""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ', '""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ', '""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""']"
44,"[0.6128628849983215, 0.30000126361846924, 0.058428410440683365, 0.028032226487994194, 0.0006752246408723295]&['Change in laundry detergent  ', 'Handling pigeons  ', 'Pesticide exposure  ', 'Exposure to chemicals during motorcycle repair  ', 'Use of latex gloves']","[0.7352304458618164, 0.18872904777526855, 0.057591281831264496, 0.017991183325648308, 0.00045810098526999354]&['Change in laundry detergent  ', 'Exposure to chemicals during motorcycle repair  ', 'Handling pigeons  ', 'Pesticide exposure  ', 'Use of latex gloves']","[0.6901921033859253, 0.19107814133167267, 0.08847901970148087, 0.0226493738591671, 0.007601382210850716]&['Change in laundry detergent  ', 'Handling pigeons  ', 'Exposure to chemicals during motorcycle repair  ', 'Pesticide exposure  ', 'Use of latex gloves']","[0.803368330001831, 0.0934089943766594, 0.06655577570199966, 0.03515373170375824, 0.0015130516840144992]&['Change in laundry detergent  ', 'Exposure to chemicals during motorcycle repair  ', 'Handling pigeons  ', 'Pesticide exposure  ', 'Use of latex gloves']","[0.6857520937919617, 0.13673241436481476, 0.13095633685588837, 0.046363141387701035, 0.00019602259271778166]&['Change in laundry detergent  ', 'Pesticide exposure  ', 'Exposure to chemicals during motorcycle repair  ', 'Handling pigeons  ', 'Use of latex gloves']"
45,"[0.6883741021156311, 0.13366161286830902, 0.08092645555734634, 0.06746859848499298, 0.029569288715720177]&['“Perhaps your midwife could act as your birth coach instead.”', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ', '“I would like to meet with your friend before I decide.”  ']","[0.28753840923309326, 0.28274834156036377, 0.25183168053627014, 0.14338424801826477, 0.03449732065200806]&['“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ', '“Perhaps your midwife could act as your birth coach instead.”', '“I would like to meet with your friend before I decide.”  ']","[0.4526228606700897, 0.3032568097114563, 0.13706311583518982, 0.06228175386786461, 0.04477553442120552]&['“Perhaps your midwife could act as your birth coach instead.”', '“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ', '“I would like to meet with your friend before I decide.”  ']","[0.38942214846611023, 0.386404812335968, 0.13598322868347168, 0.07264712452888489, 0.01554264035075903]&['“Perhaps your midwife could act as your birth coach instead.”', '“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ', '“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“I would like to meet with your friend before I decide.”  ']","[0.7863008379936218, 0.08423203229904175, 0.06430107355117798, 0.035740211606025696, 0.029425855726003647]&['“Perhaps your midwife could act as your birth coach instead.”', '“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“I would like to meet with your friend before I decide.”  ', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ']"
46,"[0.49714571237564087, 0.2243969887495041, 0.14003875851631165, 0.1369975060224533, 0.001421135850250721]&['Maternal placental perfusion  ', 'Fetal lung/surfactant development  ', 'Fetal renal hemodynamics  ', 'Fetal lung/epithelial differentiation  ', 'Maternal prostaglandin synthesis']","[0.6363855600357056, 0.17100796103477478, 0.1185775175690651, 0.06643867492675781, 0.007590258959680796]&['Maternal placental perfusion  ', 'Fetal lung/epithelial differentiation  ', 'Fetal renal hemodynamics  ', 'Fetal lung/surfactant development  ', 'Maternal prostaglandin synthesis']","[0.6024304628372192, 0.1601981669664383, 0.11545685678720474, 0.1069624274969101, 0.014952059835195541]&['Maternal placental perfusion  ', 'Fetal renal hemodynamics  ', 'Fetal lung/surfactant development  ', 'Fetal lung/epithelial differentiation  ', 'Maternal prostaglandin synthesis']","[0.47227615118026733, 0.2079767882823944, 0.19032502174377441, 0.10647369921207428, 0.022948242723941803]&['Maternal placental perfusion  ', 'Fetal lung/epithelial differentiation  ', 'Fetal lung/surfactant development  ', 'Fetal renal hemodynamics  ', 'Maternal prostaglandin synthesis']","[0.8345639109611511, 0.06669631600379944, 0.054299842566251755, 0.04197089001536369, 0.002469022059813142]&['Maternal placental perfusion  ', 'Fetal lung/surfactant development  ', 'Fetal lung/epithelial differentiation  ', 'Fetal renal hemodynamics  ', 'Maternal prostaglandin synthesis']"
47,"[0.5187444686889648, 0.18072551488876343, 0.1286497712135315, 0.09480173885822296, 0.07707859575748444]&['“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', ""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ', '“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”', '“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ']","[0.3149822950363159, 0.29192137718200684, 0.21330459415912628, 0.08993159979581833, 0.08986001461744308]&['“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', '“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', ""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ', '“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”']","[0.3791634142398834, 0.30350035429000854, 0.13852429389953613, 0.1158355176448822, 0.06297645717859268]&[""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', '“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ', '“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”']","[0.3532707095146179, 0.21655981242656708, 0.19115978479385376, 0.18108046054840088, 0.05792922154068947]&[""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', '“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', '“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”', '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ']","[0.7133252620697021, 0.10363690555095673, 0.08250250667333603, 0.05354272946715355, 0.04699261114001274]&['“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', ""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ', '“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', '“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”']"
48,"[0.30476877093315125, 0.26865819096565247, 0.2629251182079315, 0.15494677424430847, 0.008701064623892307]&['Erythema multiforme  ', 'Pemphigus vulgaris  ', 'Linear IgA bullous dermatosis  ', 'Staphylococcal scalded skin syndrome  ', 'Toxic epidermal necrolysis']","[0.4313465654850006, 0.22954995930194855, 0.16803030669689178, 0.16568873822689056, 0.005384440068155527]&['Staphylococcal scalded skin syndrome  ', 'Pemphigus vulgaris  ', 'Erythema multiforme  ', 'Linear IgA bullous dermatosis  ', 'Toxic epidermal necrolysis']","[0.4606812000274658, 0.2172878235578537, 0.18312568962574005, 0.12938249111175537, 0.009522799402475357]&['Staphylococcal scalded skin syndrome  ', 'Pemphigus vulgaris  ', 'Linear IgA bullous dermatosis  ', 'Erythema multiforme  ', 'Toxic epidermal necrolysis']","[0.292510986328125, 0.2920210063457489, 0.22806473076343536, 0.1752329021692276, 0.012170383706688881]&['Pemphigus vulgaris  ', 'Erythema multiforme  ', 'Staphylococcal scalded skin syndrome  ', 'Linear IgA bullous dermatosis  ', 'Toxic epidermal necrolysis']","[0.47341299057006836, 0.21290788054466248, 0.16762815415859222, 0.13664212822914124, 0.009408900514245033]&['Staphylococcal scalded skin syndrome  ', 'Pemphigus vulgaris  ', 'Erythema multiforme  ', 'Linear IgA bullous dermatosis  ', 'Toxic epidermal necrolysis']"
49,"[0.4336789846420288, 0.35018229484558105, 0.15781211853027344, 0.05832657217979431]&['Consult the hospital ethics committee  ', 'Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ', ""Allow the patient's husband to serve as an interpreter  "", 'Use a telephone interpreter service']","[0.7241607308387756, 0.13953205943107605, 0.13189832866191864, 0.004408818669617176]&['Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ', 'Consult the hospital ethics committee  ', ""Allow the patient's husband to serve as an interpreter  "", 'Use a telephone interpreter service']","[0.7274532914161682, 0.1494290828704834, 0.12018957734107971, 0.0029280823655426502]&['Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ', 'Consult the hospital ethics committee  ', ""Allow the patient's husband to serve as an interpreter  "", 'Use a telephone interpreter service']","[0.7226926684379578, 0.13112826645374298, 0.11908899992704391, 0.027090031653642654]&['Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ', 'Consult the hospital ethics committee  ', ""Allow the patient's husband to serve as an interpreter  "", 'Use a telephone interpreter service']","[0.5557796359062195, 0.21720948815345764, 0.2164759784936905, 0.010534803383052349]&['Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ', 'Consult the hospital ethics committee  ', ""Allow the patient's husband to serve as an interpreter  "", 'Use a telephone interpreter service']"
50,"[0.5014412999153137, 0.45240873098373413, 0.0418989472091198, 0.004251022357493639]&['Higher LDL concentrations cause higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ', 'Higher LDL concentrations are associated with higher hs -CRP concentrations  ', 'Higher LDL concentrations cause lower hs -CRP concentrations']","[0.5613470673561096, 0.24976083636283875, 0.18511831760406494, 0.003773842938244343]&['Higher LDL concentrations cause higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ', 'Higher LDL concentrations cause lower hs -CRP concentrations']","[0.5744514465332031, 0.379315584897995, 0.040761642158031464, 0.005471361801028252]&['Higher LDL concentrations cause higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ', 'Higher LDL concentrations are associated with higher hs -CRP concentrations  ', 'Higher LDL concentrations cause lower hs -CRP concentrations']","[0.7775039076805115, 0.20998023450374603, 0.010617000050842762, 0.001898835296742618]&['Higher LDL concentrations cause higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ', 'Higher LDL concentrations are associated with higher hs -CRP concentrations  ', 'Higher LDL concentrations cause lower hs -CRP concentrations']","[0.7761805057525635, 0.21117764711380005, 0.011347522027790546, 0.0012942905304953456]&['Higher LDL concentrations cause higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ', 'Higher LDL concentrations are associated with higher hs -CRP concentrations  ', 'Higher LDL concentrations cause lower hs -CRP concentrations']"
51,"[0.45119908452033997, 0.28055480122566223, 0.14969715476036072, 0.11495282500982285, 0.0035961989779025316]&['Erythroid progenitor  ', 'Lymphatic progenitor  ', 'Hematopoietic stem  ', 'Megakaryocyte progenitor  ', 'Pluripotent stem']","[0.6126402616500854, 0.2450045794248581, 0.09386070817708969, 0.040820587426424026, 0.007673853076994419]&['Erythroid progenitor  ', 'Megakaryocyte progenitor  ', 'Hematopoietic stem  ', 'Lymphatic progenitor  ', 'Pluripotent stem']","[0.47714683413505554, 0.38670814037323, 0.10366621613502502, 0.030454246327280998, 0.0020247017964720726]&['Erythroid progenitor  ', 'Megakaryocyte progenitor  ', 'Hematopoietic stem  ', 'Lymphatic progenitor  ', 'Pluripotent stem']","[0.5451274514198303, 0.2061486393213272, 0.16377149522304535, 0.08241520076990128, 0.0025372549425810575]&['Erythroid progenitor  ', 'Megakaryocyte progenitor  ', 'Hematopoietic stem  ', 'Lymphatic progenitor  ', 'Pluripotent stem']","[0.5513056516647339, 0.20942041277885437, 0.12666553258895874, 0.10885298997163773, 0.0037553778383880854]&['Erythroid progenitor  ', 'Megakaryocyte progenitor  ', 'Hematopoietic stem  ', 'Lymphatic progenitor  ', 'Pluripotent stem']"
52,"[0.6429421305656433, 0.15762121975421906, 0.13643503189086914, 0.06013160198926926, 0.0028699657414108515]&['Maternal androgen exposure  ', 'Increased concentration of müllerian -inhibiting substance  ', 'Presence of the sex -determining region Y gene  ', '17α -Hydroxyprogesterone deficiency  ', '5α -Reductase deficiency']","[0.507271945476532, 0.21906186640262604, 0.21626971662044525, 0.057289402931928635, 0.0001071430160664022]&['Maternal androgen exposure  ', 'Presence of the sex -determining region Y gene  ', 'Increased concentration of müllerian -inhibiting substance  ', '17α -Hydroxyprogesterone deficiency  ', '5α -Reductase deficiency']","[0.43231475353240967, 0.32915788888931274, 0.19785884022712708, 0.040492188185453415, 0.00017631467198953032]&['Maternal androgen exposure  ', 'Increased concentration of müllerian -inhibiting substance  ', 'Presence of the sex -determining region Y gene  ', '17α -Hydroxyprogesterone deficiency  ', '5α -Reductase deficiency']","[0.458501935005188, 0.45562008023262024, 0.06153722479939461, 0.023694075644016266, 0.0006467023049481213]&['Increased concentration of müllerian -inhibiting substance  ', 'Presence of the sex -determining region Y gene  ', 'Maternal androgen exposure  ', '17α -Hydroxyprogesterone deficiency  ', '5α -Reductase deficiency']","[0.576133668422699, 0.23949886858463287, 0.15369468927383423, 0.03022371232509613, 0.0004490436695050448]&['Maternal androgen exposure  ', 'Presence of the sex -determining region Y gene  ', 'Increased concentration of müllerian -inhibiting substance  ', '17α -Hydroxyprogesterone deficiency  ', '5α -Reductase deficiency']"
53,"[0.5842450261116028, 0.36072924733161926, 0.045756883919239044, 0.009163624607026577, 0.00010527770791668445]&['Relationship with her family  ', 'Respiratory symptoms  ', 'Diet  ', 'Abnormal bleeding  ', 'Urinary symptoms']","[0.7844764590263367, 0.19494327902793884, 0.018612224608659744, 0.001928259152919054, 3.974082937929779e-05]&['Relationship with her family  ', 'Respiratory symptoms  ', 'Diet  ', 'Abnormal bleeding  ', 'Urinary symptoms']","[0.9280177354812622, 0.04978126287460327, 0.020345009863376617, 0.0017546029994264245, 0.00010146204294869676]&['Relationship with her family  ', 'Respiratory symptoms  ', 'Diet  ', 'Abnormal bleeding  ', 'Urinary symptoms']","[0.980093240737915, 0.010883445851504803, 0.008355014957487583, 0.000617837009485811, 5.0558017392177135e-05]&['Relationship with her family  ', 'Respiratory symptoms  ', 'Diet  ', 'Abnormal bleeding  ', 'Urinary symptoms']","[0.9830496907234192, 0.010894864797592163, 0.00304662948474288, 0.0029823658987879753, 2.6461722882231697e-05]&['Relationship with her family  ', 'Diet  ', 'Abnormal bleeding  ', 'Respiratory symptoms  ', 'Urinary symptoms']"
54,"[0.45186847448349, 0.20756760239601135, 0.1785435825586319, 0.1588182896375656, 0.003202039748430252]&['Inhibition of prostaglandin synthesis  ', 'Inhibition of 11β -hydroxylase activity  ', 'Inhibition of estrogen synthesis  ', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Stimulation of luteinizing hormone synthesis']","[0.5011413097381592, 0.2143217921257019, 0.16914722323417664, 0.08871901780366898, 0.026670614257454872]&['Inhibition of 11β -hydroxylase activity  ', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Inhibition of prostaglandin synthesis  ', 'Inhibition of estrogen synthesis  ', 'Stimulation of luteinizing hormone synthesis']","[0.47558850049972534, 0.31590723991394043, 0.13389207422733307, 0.07274255901575089, 0.0018696580082178116]&['Inhibition of 11β -hydroxylase activity  ', 'Inhibition of prostaglandin synthesis  ', 'Inhibition of estrogen synthesis  ', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Stimulation of luteinizing hormone synthesis']","[0.5839493274688721, 0.3391057252883911, 0.07161161303520203, 0.005028931424021721, 0.00030439344118349254]&['Stimulation of follicle -stimulating hormone synthesis  ', 'Inhibition of 11β -hydroxylase activity  ', 'Inhibition of estrogen synthesis  ', 'Inhibition of prostaglandin synthesis  ', 'Stimulation of luteinizing hormone synthesis']","[0.5427755117416382, 0.25240564346313477, 0.1433064043521881, 0.054699525237083435, 0.00681289192289114]&['Inhibition of 11β -hydroxylase activity  ', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Inhibition of prostaglandin synthesis  ', 'Inhibition of estrogen synthesis  ', 'Stimulation of luteinizing hormone synthesis']"
55,"[0.38495564460754395, 0.2490745335817337, 0.19403518736362457, 0.1140722930431366, 0.05786244198679924]&['0.85 × (18/1000)  ', '[(1.2/100) – (1.8/100)]/(1.8/100)', '(18/1000) – (12/1000)  ', '0.85 × (12/1000)  ', '[0.85 × (18/1000 –12/1000)]  ']","[0.33395349979400635, 0.26323723793029785, 0.23201580345630646, 0.15067845582962036, 0.020114971324801445]&['(18/1000) – (12/1000)  ', '0.85 × (18/1000)  ', '[0.85 × (18/1000 –12/1000)]  ', '0.85 × (12/1000)  ', '[(1.2/100) – (1.8/100)]/(1.8/100)']","[0.4076929986476898, 0.2542243003845215, 0.16107122600078583, 0.1262861043214798, 0.05072535574436188]&['(18/1000) – (12/1000)  ', '0.85 × (18/1000)  ', '0.85 × (12/1000)  ', '[(1.2/100) – (1.8/100)]/(1.8/100)', '[0.85 × (18/1000 –12/1000)]  ']","[0.721231997013092, 0.17751625180244446, 0.08433491736650467, 0.00867602601647377, 0.008240785449743271]&['(18/1000) – (12/1000)  ', '0.85 × (18/1000)  ', '0.85 × (12/1000)  ', '[(1.2/100) – (1.8/100)]/(1.8/100)', '[0.85 × (18/1000 –12/1000)]  ']","[0.5919695496559143, 0.2592594027519226, 0.11033380031585693, 0.034283850342035294, 0.004153246525675058]&['(18/1000) – (12/1000)  ', '0.85 × (18/1000)  ', '0.85 × (12/1000)  ', '[0.85 × (18/1000 –12/1000)]  ', '[(1.2/100) – (1.8/100)]/(1.8/100)']"
56,"[0.4742053151130676, 0.21968987584114075, 0.20011332631111145, 0.08588483184576035, 0.02010670304298401]&['""Are you aware that your lung condition is chronic at this point?""  ', '""The majority of your health issues would improve if you quit smoking.""  ', '""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""Are there any reasons why you might want to quit smoking?""  ', '""Why haven\'t you been able to stay off cigarettes?""']","[0.4196853041648865, 0.3620535135269165, 0.12854795157909393, 0.08482299745082855, 0.004890228156000376]&['""Are you aware that your lung condition is chronic at this point?""  ', '""Are there any reasons why you might want to quit smoking?""  ', '""The majority of your health issues would improve if you quit smoking.""  ', '""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""Why haven\'t you been able to stay off cigarettes?""']","[0.6236507892608643, 0.2884605824947357, 0.04740522801876068, 0.032979901880025864, 0.0075035798363387585]&['""Are you aware that your lung condition is chronic at this point?""  ', '""Are there any reasons why you might want to quit smoking?""  ', '""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""The majority of your health issues would improve if you quit smoking.""  ', '""Why haven\'t you been able to stay off cigarettes?""']","[0.5525136590003967, 0.2383493334054947, 0.1164269894361496, 0.04898225888609886, 0.04372764378786087]&['""Are you aware that your lung condition is chronic at this point?""  ', '""Are there any reasons why you might want to quit smoking?""  ', '""The majority of your health issues would improve if you quit smoking.""  ', '""Why haven\'t you been able to stay off cigarettes?""', '""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ']","[0.6753783822059631, 0.14063462615013123, 0.10463626682758331, 0.057884249836206436, 0.021466465666890144]&['""Are you aware that your lung condition is chronic at this point?""  ', '""The majority of your health issues would improve if you quit smoking.""  ', '""Are there any reasons why you might want to quit smoking?""  ', '""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""Why haven\'t you been able to stay off cigarettes?""']"
57,"[0.4605433940887451, 0.30703726410865784, 0.18037210404872894, 0.05109198018908501, 0.0009552486590109766]&['Binding to nicotinic acetylcholine receptors  ', 'Inhibition of protein synthesis via loss of DNA helical structure  ', 'Inhibition of protein synthesis via binding to 50S ribosomal subunits and preventing peptide bond formation  ', 'Binding to muscarinic acetylcholine receptors  ', 'Interference with bacterial wall synthesis']","[0.8325119614601135, 0.07842803746461868, 0.0724911019206047, 0.01593770459294319, 0.0006311821052804589]&['Inhibition of protein synthesis via binding to 50S ribosomal subunits and preventing peptide bond formation  ', 'Binding to nicotinic acetylcholine receptors  ', 'Binding to muscarinic acetylcholine receptors  ', 'Inhibition of protein synthesis via loss of DNA helical structure  ', 'Interference with bacterial wall synthesis']","[0.5490599274635315, 0.19613973796367645, 0.18822769820690155, 0.06362128257751465, 0.002951359609141946]&['Inhibition of protein synthesis via binding to 50S ribosomal subunits and preventing peptide bond formation  ', 'Inhibition of protein synthesis via loss of DNA helical structure  ', 'Binding to nicotinic acetylcholine receptors  ', 'Binding to muscarinic acetylcholine receptors  ', 'Interference with bacterial wall synthesis']","[0.711424708366394, 0.127459317445755, 0.08263664692640305, 0.07744531333446503, 0.0010340901790186763]&['Inhibition of protein synthesis via binding to 50S ribosomal subunits and preventing peptide bond formation  ', 'Binding to nicotinic acetylcholine receptors  ', 'Binding to muscarinic acetylcholine receptors  ', 'Inhibition of protein synthesis via loss of DNA helical structure  ', 'Interference with bacterial wall synthesis']","[0.5215557813644409, 0.3577077388763428, 0.07591668516397476, 0.04369718208909035, 0.0011225740890949965]&['Inhibition of protein synthesis via binding to 50S ribosomal subunits and preventing peptide bond formation  ', 'Binding to nicotinic acetylcholine receptors  ', 'Inhibition of protein synthesis via loss of DNA helical structure  ', 'Binding to muscarinic acetylcholine receptors  ', 'Interference with bacterial wall synthesis']"
58,"[0.36515387892723083, 0.2820417881011963, 0.18320806324481964, 0.11706685274839401, 0.05252940207719803]&['""I will call for a medical ethics consultation.""  ', '""I will call the father of the baby to get his opinion as well.""  ', '""I’m very sorry, but the baby will not survive.""', '""I will ask for a second opinion.""  ', '""I will do everything I can to save the baby.""  ']","[0.3765592873096466, 0.3358364701271057, 0.1668732762336731, 0.06815477460622787, 0.05257609859108925]&['""I will call the father of the baby to get his opinion as well.""  ', '""I will call for a medical ethics consultation.""  ', '""I will ask for a second opinion.""  ', '""I’m very sorry, but the baby will not survive.""', '""I will do everything I can to save the baby.""  ']","[0.4302080273628235, 0.3987884521484375, 0.08766493946313858, 0.049263846129179, 0.0340748131275177]&['""I will ask for a second opinion.""  ', '""I will call for a medical ethics consultation.""  ', '""I’m very sorry, but the baby will not survive.""', '""I will call the father of the baby to get his opinion as well.""  ', '""I will do everything I can to save the baby.""  ']","[0.3608408272266388, 0.2671961784362793, 0.18768759071826935, 0.126295804977417, 0.057979583740234375]&['""I will call for a medical ethics consultation.""  ', '""I’m very sorry, but the baby will not survive.""', '""I will ask for a second opinion.""  ', '""I will call the father of the baby to get his opinion as well.""  ', '""I will do everything I can to save the baby.""  ']","[0.2818523645401001, 0.22703410685062408, 0.20204120874404907, 0.18006809055805206, 0.10900422930717468]&['""I’m very sorry, but the baby will not survive.""', '""I will call for a medical ethics consultation.""  ', '""I will do everything I can to save the baby.""  ', '""I will ask for a second opinion.""  ', '""I will call the father of the baby to get his opinion as well.""  ']"
59,"[0.7060243487358093, 0.1520358771085739, 0.10840880125761032, 0.03282811492681503, 0.0007028478430584073]&['Sand fly  ', 'Mosquito  ', 'Flea  ', 'Spider  ', 'Tick']","[0.7184314131736755, 0.1189553290605545, 0.09650560468435287, 0.06511224806308746, 0.0009955097921192646]&['Sand fly  ', 'Flea  ', 'Mosquito  ', 'Spider  ', 'Tick']","[0.6547155976295471, 0.1725877970457077, 0.15239594876766205, 0.020152613520622253, 0.00014802406076341867]&['Sand fly  ', 'Mosquito  ', 'Flea  ', 'Spider  ', 'Tick']","[0.557645320892334, 0.2978082597255707, 0.09869019687175751, 0.04580702632665634, 4.9285175919067115e-05]&['Sand fly  ', 'Mosquito  ', 'Flea  ', 'Spider  ', 'Tick']","[0.6406016945838928, 0.15907642245292664, 0.11803494393825531, 0.08212660998106003, 0.0001602883858140558]&['Sand fly  ', 'Mosquito  ', 'Flea  ', 'Spider  ', 'Tick']"
